item,item_cond,sound,corr_ans,group,block_id,listname,rating_for,position,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,rating_1.response,rating_1.rt,participant
111,ENW,ENW_21_tjulning_150219.wav,n,c ,NA,,,,n,1,0.535600974,NA,NA,118
10,ECW,ECW_10_flisa_070319.wav,j,c ,NA,,,,j,1,0.217067851,NA,NA,118
112,ENW,ENW_22_fjäserna_150219.wav,n,c ,NA,,,,j,0,0.23575798,NA,NA,118
147,ENW,ENW_57_flovanning_150219.wav,n,c ,NA,,,,n,1,0.252167048,NA,NA,118
28,ECW,ECW_28_maskinerna_070319.wav,j,c ,NA,,,,j,1,0.268915824,NA,NA,118
73,EFW,EFW_43_halvoar_070319.wav,j,c ,NA,,,,n,0,0.268881529,NA,NA,118
106,ENW,ENW_16_rolinkar_150219.wav,n,c ,NA,,,,n,1,0.352347264,NA,NA,118
159,ENW,ENW_69_mjohusa_150219.wav,n,c ,NA,,,,n,1,0.267149216,NA,NA,118
99,ENW,ENW_9_samlemor_150219.wav,n,c ,NA,,,,n,1,0.269020132,NA,NA,118
40,EFW,EFW_10_laarare_070319.wav,j,c ,NA,,,,j,1,0.235495866,NA,NA,118
87,EFW,EFW_57_loenerna_070319.wav,j,c ,NA,,,,j,1,0.319035671,NA,NA,118
173,ENW,ENW_83_fyrskovar_150219.wav,n,c ,NA,,,,n,1,0.235573891,NA,NA,118
104,ENW,ENW_14_kärmenor_150219.wav,n,c ,NA,,,,n,1,0.252875151,NA,NA,118
155,ENW,ENW_65_hamfylla_150219.wav,n,c ,NA,,,,n,1,0.235624848,NA,NA,118
119,ENW,ENW_29_uppskira_150219.wav,n,c ,NA,,,,n,1,0.619070319,NA,NA,118
152,ENW,ENW_62_ljullepilja_150219.wav,n,c ,NA,,,,n,1,0.219233816,NA,NA,118
160,ENW,ENW_70_roklarner_150219.wav,n,c ,NA,,,,n,1,0.235927544,NA,NA,118
75,EFW,EFW_45_innanfoer_070319.wav,j,c ,NA,,,,j,1,0.069580383,NA,NA,118
105,ENW,ENW_15_forfeckla_150219.wav,n,c ,NA,,,,n,1,0.219482353,NA,NA,118
9,ECW,ECW_9_spinna_070319.wav,j,c ,NA,,,,j,1,0.269073836,NA,NA,118
133,ENW,ENW_43_axalän_150219.wav,n,c ,NA,,,,n,1,0.26915606,NA,NA,118
26,ECW,ECW_26_kroenikoeren_070319.wav,j,c ,NA,,,,j,1,0.252715751,NA,NA,118
61,EFW,EFW_31_jaamfoera_070319.wav,j,c ,NA,,,,j,1,0.185566519,NA,NA,118
137,ENW,ENW_47_oafläppen_150219.wav,n,c ,NA,,,,n,1,0.019471013,NA,NA,118
56,EFW,EFW_26_armarna_070319.wav,j,c ,NA,,,,j,1,0.235609478,NA,NA,118
174,ENW,ENW_84_hurmarna_150219.wav,n,c ,NA,,,,n,1,0.402013757,NA,NA,118
43,EFW,EFW_13_elever_070319.wav,j,c ,NA,,,,j,1,0.202569224,NA,NA,118
48,EFW,EFW_18_nummer_070319.wav,j,c ,NA,,,,j,1,0.269026457,NA,NA,118
54,EFW,EFW_24_foersvinner_070319.wav,j,c ,NA,,,,j,1,0.269522651,NA,NA,118
29,ECW,ECW_29_mejerier_070319.wav,j,c ,NA,,,,j,1,0.252329451,NA,NA,118
163,ENW,ENW_73_vimmankalla_150219.wav,n,c ,NA,,,,n,1,0.202082521,NA,NA,118
5,ECW,ECW_5_kamma_070319.wav,j,c ,NA,,,,j,1,0.318994182,NA,NA,118
2,ECW,ECW_2_hinna_070319.wav,j,c ,NA,,,,j,1,0.26912574,NA,NA,118
39,EFW,EFW_9_infektion_070319.wav,j,c ,NA,,,,j,1,0.269341169,NA,NA,118
157,ENW,ENW_67_oafreskar_150219.wav,n,c ,NA,,,,n,1,0.26890926,NA,NA,118
121,ENW,ENW_31_romation_150219.wav,n,c ,NA,,,,n,1,0.268902849,NA,NA,118
146,ENW,ENW_56_lysskarna_150219.wav,n,c ,NA,,,,n,1,0.250491595,NA,NA,118
11,ECW,ECW_11_foersoeka_070319.wav,j,c ,NA,,,,j,1,0.252108517,NA,NA,118
118,ENW,ENW_28_läkermask_150219.wav,n,c ,NA,,,,n,1,0.319228407,NA,NA,118
168,ENW,ENW_78_morvinder_150219.wav,n,c ,NA,,,,n,1,0.368969248,NA,NA,118
3,ECW,ECW_3_virus_070319.wav,j,c ,NA,,,,j,1,0.286220689,NA,NA,118
93,ENW,ENW_3_vissorens_150219.wav,n,c ,NA,,,,n,1,0.269468505,NA,NA,118
170,ENW,ENW_80_tjarfera_150219.wav,n,c ,NA,,,,n,1,0.03573054,NA,NA,118
166,ENW,ENW_76_omfläskor_150219.wav,n,c ,NA,,,,n,1,0.235296994,NA,NA,118
52,EFW,EFW_22_normala_070319.wav,j,c ,NA,,,,j,1,0.23583852,NA,NA,118
57,EFW,EFW_27_analysera_070319.wav,j,c ,NA,,,,j,1,0.267009036,NA,NA,118
167,ENW,ENW_77_somfera_150219.wav,n,c ,NA,,,,n,1,0.28602297,NA,NA,118
171,ENW,ENW_81_persifera_150219.wav,n,c ,NA,,,,n,1,0.352583059,NA,NA,118
110,ENW,ENW_20_invonen_150219.wav,n,c ,NA,,,,j,0,0.268552544,NA,NA,118
35,EFW,EFW_5_samhaalle_070319.wav,j,c ,NA,,,,j,1,0.236284828,NA,NA,118
44,EFW,EFW_14_foersoeken_070319.wav,j,c ,NA,,,,j,1,0.252586514,NA,NA,118
62,EFW,EFW_32_fyller_070319.wav,j,c ,NA,,,,n,0,0.419270944,NA,NA,118
158,ENW,ENW_68_presionar_150219.wav,n,c ,NA,,,,n,1,0.236064692,NA,NA,118
97,ENW,ENW_7_flasera_150219.wav,n,c ,NA,,,,n,1,0.36897569,NA,NA,118
18,ECW,ECW_18_morkulla_070319.wav,j,c ,NA,,,,j,1,0.267181195,NA,NA,118
30,ECW,ECW_30_recensioner_070319.wav,j,c ,NA,,,,j,1,0.252400698,NA,NA,118
91,ENW,ENW_1_norsimerar_150219.wav,n,c ,NA,,,,n,1,0.252184748,NA,NA,118
41,EFW,EFW_11_maanniskor_070319.wav,j,c ,NA,,,,j,1,0.36886919,NA,NA,118
125,ENW,ENW_35_nymaljen_150219.wav,n,c ,NA,,,,n,1,0.38646629,NA,NA,118
103,ENW,ENW_13_forvaron_150219.wav,n,c ,NA,,,,n,1,0.285772059,NA,NA,118
90,EFW,EFW_60_insulin_070319.wav,j,c ,NA,,,,j,1,0.252931232,NA,NA,118
19,ECW,ECW_19_persiska_070319.wav,j,c ,NA,,,,j,1,0.219269755,NA,NA,118
4,TTF,TTF_4_roet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,5.12,118
30,TDF,TDF_30_sladd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,3.805,118
27,TDF,TDF_27_sand_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,1.67,118
6,TTF,TTF_6_voart_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,1.604,118
26,TDF,TDF_26_rymd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,0.937,118
20,TDF,TDF_20_god_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,1.303,118
22,TDF,TDF_22_hed_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,1.336,118
16,TTF,TTF_16_font_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,6,1.554,118
29,TDF,TDF_29_baadd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,1.487,118
9,TTF,TTF_9_bot_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,3.237,118
15,TTF,TTF_15_not_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.987,118
7,TTF,TTF_7_vit_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.837,118
25,TDF,TDF_25_synd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,2.353,118
8,TTF,TTF_8_noet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,3.62,118
28,TDF,TDF_28_brand_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,1.22,118
11,TTF,TTF_11_svit_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.754,118
18,TDF,TDF_18_sjud_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,1.787,118
14,TTF,TTF_14_mot_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.688,118
31,TDF,TDF_31_brodd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,1.754,118
13,TTF,TTF_13_gjut_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,6,2.537,118
32,TDF,TDF_32_hoard_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,2.387,118
3,TTF,TTF_3_raat_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.587,118
12,TTF,TTF_12_smet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.587,118
24,TDF,TDF_24_smid_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,2.887,118
17,TDF,TDF_17_sked_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,0.737,118
19,TDF,TDF_19_sjod_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,2.237,118
23,TDF,TDF_23_hud_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,1.504,118
21,TDF,TDF_21_ljod_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,1.553,118
2,TTF,TTF_2_vet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.704,118
1,TTF,TTF_1_rit_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.487,118
10,TTF,TTF_10_broet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,0.738,118
5,TTF,TTF_5_voat_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.587,118
24,TTF,TTF_24_smit_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,9.119,118
1,TDF,TDF_1_rid_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.57,118
12,TDF,TDF_12_smed_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.503,118
14,TDF,TDF_14_mod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,3.054,118
30,TTF,TTF_30_slatt_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,3.352,118
2,TDF,TDF_2_ved_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.871,118
28,TTF,TTF_28_brant_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,1.62,118
21,TTF,TTF_21_gjoet_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,2.27,118
25,TTF,TTF_25_synt_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,3.421,118
6,TDF,TDF_6_voard_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.587,118
29,TTF,TTF_29_bett_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,1.07,118
27,TTF,TTF_27_sant_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,0.754,118
3,TDF,TDF_3_raad_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,1.003,118
8,TDF,TDF_8_nod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.587,118
16,TDF,TDF_16_fond_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.654,118
4,TDF,TDF_4_rod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.521,118
18,TTF,TTF_18_skjut_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,1.719,118
9,TDF,TDF_9_bod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,1.921,118
19,TTF,TTF_19_skoet_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,1.103,118
7,TDF,TDF_7_vid_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,3.72,118
20,TTF,TTF_20_got_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,3.17,118
15,TDF,TDF_15_nod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,2.121,118
13,TDF,TDF_13_ljud_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.736,118
26,TTF,TTF_26_rymt_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,2.388,118
32,TTF,TTF_32_hoart_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,5.771,118
23,TTF,TTF_23_hut_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,0.57,118
22,TTF,TTF_22_het_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,0.62,118
11,TDF,TDF_11_svid_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,0.853,118
10,TDF,TDF_10_brod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.587,118
5,TDF,TDF_5_voad_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.554,118
31,TTF,TTF_31_brott_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,0.654,118
17,TTF,TTF_17_sket_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,1,0.754,118
14,TDI,TDI_14_dok_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,6,3.104,118
6,TDI,TDI_6_deg_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.688,118
5,TDI,TDI_5_dass_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.971,118
18,TTI,TTI_18_tum_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,1.021,118
21,TTI,TTI_21_tugg_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,1.888,118
17,TTI,TTI_17_topp_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,1.687,118
2,TDI,TDI_2_dagg_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.621,118
23,TTI,TTI_23_toa_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,0.654,118
27,TTI,TTI_27_toem_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,0.837,118
11,TDI,TDI_11_dipp_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.787,118
26,TTI,TTI_26_toe_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,6,0.755,118
3,TDI,TDI_3_dal_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.687,118
22,TTI,TTI_22_ty_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.587,118
1,TDI,TDI_1_dag_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.603,118
4,TDI,TDI_4_dam_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.787,118
7,TDI,TDI_7_den_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.687,118
19,TTI,TTI_19_tun_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.703,118
9,TDI,TDI_9_dill_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.604,118
10,TDI,TDI_10_ditt_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.571,118
20,TTI,TTI_20_tur_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,0.653,118
25,TTI,TTI_25_taar_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,6,0.687,118
24,TTI,TTI_24_taack_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,3,0.77,118
12,TDI,TDI_12_doa_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.687,118
13,TDI,TDI_13_dog_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.553,118
15,TTI,TTI_15_tom_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,0.77,118
16,TTI,TTI_16_ton_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,0.854,118
8,TDI,TDI_8_dia_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.585,118
24,TDI,TDI_24_daack_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.671,118
27,TDI,TDI_27_doem_edit_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.554,118
12,TTI,TTI_12_toa_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,3,0.937,118
9,TTI,TTI_9_till_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,3,1.721,118
1,TTI,TTI_1_tag_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,7,0.687,118
21,TDI,TDI_21_dugg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,1.336,118
6,TTI,TTI_6_teg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,3,0.72,118
5,TTI,TTI_5_tass_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.937,118
26,TDI,TDI_26_doe_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.836,118
23,TDI,TDI_23_doa_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.92,118
14,TTI,TTI_14_tok_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,7,0.604,118
7,TTI,TTI_7_tenn_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,1.32,118
10,TTI,TTI_10_titt_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,2.254,118
11,TTI,TTI_11_tipp_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,0.737,118
8,TTI,TTI_8_tia_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,7,0.604,118
2,TTI,TTI_2_tagg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,0.62,118
20,TDI,TDI_20_dur_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.587,118
3,TTI,TTI_3_tal_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.536,118
4,TTI,TTI_4_tam_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,7,0.921,118
13,TTI,TTI_13_tog_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,7,0.554,118
16,TDI,TDI_16_don_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,1.088,118
25,TDI,TDI_25_daar_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.536,118
22,TDI,TDI_22_dy_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.436,118
18,TDI,TDI_18_dum_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,1.137,118
17,TDI,TDI_17_dopp_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.721,118
19,TDI,TDI_19_dun_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.537,118
15,TDI,TDI_15_dom_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.671,118
51,EFW,EFW_21_varierar_070319.wav,j,t,NA,,,,j,1,0.750500338,NA,NA,119
35,EFW,EFW_5_samhaalle_070319.wav,j,t,NA,,,,j,1,1.036105584,NA,NA,119
135,ENW,ENW_45_fammoarens_150219.wav,n,t,NA,,,,n,1,0.702385828,NA,NA,119
173,ENW,ENW_83_fyrskovar_150219.wav,n,t,NA,,,,n,1,0.952672639,NA,NA,119
132,ENW,ENW_42_hamsforing_150219.wav,n,t,NA,,,,n,1,2.4838615,NA,NA,119
102,ENW,ENW_12_snälmola_150219.wav,n,t,NA,,,,n,1,3.385563095,NA,NA,119
118,ENW,ENW_28_läkermask_150219.wav,n,t,NA,,,,j,0,2.586081047,NA,NA,119
131,ENW,ENW_41_vessmaren_150219.wav,n,t,NA,,,,n,1,0.819504925,NA,NA,119
176,ENW,ENW_86_heloppsin_150219.wav,n,t,NA,,,,n,1,0.935872086,NA,NA,119
15,ETW,ETW_15_knivsudd_070319.wav,j,t,NA,,,,j,1,0.952701256,NA,NA,119
52,EFW,EFW_22_normala_070319.wav,j,t,NA,,,,j,1,0.48633618,NA,NA,119
61,EFW,EFW_31_jaamfoera_070319.wav,j,t,NA,,,,j,1,0.503007582,NA,NA,119
177,ENW,ENW_87_kloavare_150219.wav,n,t,NA,,,,n,1,2.202429335,NA,NA,119
77,EFW,EFW_47_invoanare_070319.wav,j,t,NA,,,,j,1,0.51944048,NA,NA,119
106,ENW,ENW_16_rolinkar_150219.wav,n,t,NA,,,,n,1,3.416963969,NA,NA,119
17,ETW,ETW_17_hemmavid_070319.wav,j,t,NA,,,,j,1,0.583626249,NA,NA,119
126,ENW,ENW_36_skymlosa_150219.wav,n,t,NA,,,,n,1,1.602279369,NA,NA,119
86,EFW,EFW_56_mormor_070319.wav,j,t,NA,,,,j,1,0.436179981,NA,NA,119
98,ENW,ENW_8_haväras_150219.wav,n,t,NA,,,,n,1,0.686298988,NA,NA,119
137,ENW,ENW_47_oafläppen_150219.wav,n,t,NA,,,,n,1,2.003196148,NA,NA,119
40,EFW,EFW_10_laarare_070319.wav,j,t,NA,,,,j,1,0.552645596,NA,NA,119
57,EFW,EFW_27_analysera_070319.wav,j,t,NA,,,,j,1,0.419725592,NA,NA,119
74,EFW,EFW_44_ljusa_070319.wav,j,t,NA,,,,j,1,2.8863709,NA,NA,119
150,ENW,ENW_60_lackpenar_150219.wav,n,t,NA,,,,n,1,3.418988572,NA,NA,119
28,ETW,ETW_28_kommunalroad_070319.wav,j,t,NA,,,,j,1,0.785946361,NA,NA,119
67,EFW,EFW_37_foervisso_070319.wav,j,t,NA,,,,j,1,0.352405476,NA,NA,119
113,ENW,ENW_23_allsänning_150219.wav,n,t,NA,,,,n,1,0.835599764,NA,NA,119
121,ENW,ENW_31_romation_150219.wav,n,t,NA,,,,n,1,1.918771282,NA,NA,119
165,ENW,ENW_75_foarskining_150219.wav,n,t,NA,,,,n,1,1.536137169,NA,NA,119
93,ENW,ENW_3_vissorens_150219.wav,n,t,NA,,,,n,1,0.553989394,NA,NA,119
138,ENW,ENW_48_skyjamsen_150219.wav,n,t,NA,,,,n,1,0.68625674,NA,NA,119
144,ENW,ENW_54_lomering_150219.wav,n,t,NA,,,,n,1,1.003066717,NA,NA,119
122,ENW,ENW_32_fonering_150219.wav,n,t,NA,,,,n,1,0.936184784,NA,NA,119
167,ENW,ENW_77_somfera_150219.wav,n,t,NA,,,,n,1,0.519589867,NA,NA,119
22,ETW,ETW_22_sinnesfrid_070319.wav,j,t,NA,,,,j,1,0.43578488,NA,NA,119
155,ENW,ENW_65_hamfylla_150219.wav,n,t,NA,,,,j,0,7.169573603,NA,NA,119
39,EFW,EFW_9_infektion_070319.wav,j,t,NA,,,,j,1,0.450353024,NA,NA,119
95,ENW,ENW_5_spoamisk_150219.wav,n,t,NA,,,,n,1,0.635547705,NA,NA,119
58,EFW,EFW_28_olja_070319.wav,j,t,NA,,,,j,1,0.618717931,NA,NA,119
70,EFW,EFW_40_miljoner_070319.wav,j,t,NA,,,,j,1,0.386172778,NA,NA,119
179,ENW,ENW_89_mikenspoan_150219.wav,n,t,NA,,,,n,1,0.519684784,NA,NA,119
46,EFW,EFW_16_lyssna_070319.wav,j,t,NA,,,,j,1,0.419212798,NA,NA,119
59,EFW,EFW_29_formen_070319.wav,j,t,NA,,,,j,1,0.36958415,NA,NA,119
94,ENW,ENW_4_kyllfaren_150219.wav,n,t,NA,,,,n,1,0.46877454,NA,NA,119
149,ENW,ENW_59_kyrkmänning_150219.wav,n,t,NA,,,,n,1,3.167089668,NA,NA,119
88,EFW,EFW_58_examen_070319.wav,j,t,NA,,,,j,1,0.385945117,NA,NA,119
99,ENW,ENW_9_samlemor_150219.wav,n,t,NA,,,,n,1,1.852421473,NA,NA,119
152,ENW,ENW_62_ljullepilja_150219.wav,n,t,NA,,,,n,1,0.335740256,NA,NA,119
97,ENW,ENW_7_flasera_150219.wav,n,t,NA,,,,n,1,0.519584696,NA,NA,119
105,ENW,ENW_15_forfeckla_150219.wav,n,t,NA,,,,n,1,0.402387078,NA,NA,119
123,ENW,ENW_33_froamation_150219.wav,n,t,NA,,,,n,1,0.502063946,NA,NA,119
96,ENW,ENW_6_vilfroaser_150219.wav,n,t,NA,,,,n,1,0.685488003,NA,NA,119
69,EFW,EFW_39_foersvara_070319.wav,j,t,NA,,,,j,1,0.335718077,NA,NA,119
62,EFW,EFW_32_fyller_070319.wav,j,t,NA,,,,j,1,0.603004133,NA,NA,119
169,ENW,ENW_79_lyxmare_150219.wav,n,t,NA,,,,n,1,0.935476694,NA,NA,119
111,ENW,ENW_21_tjulning_150219.wav,n,t,NA,,,,j,0,0.669457139,NA,NA,119
36,EFW,EFW_6_massa_070319.wav,j,t,NA,,,,j,1,0.335706192,NA,NA,119
43,EFW,EFW_13_elever_070319.wav,j,t,NA,,,,j,1,0.402107198,NA,NA,119
26,ETW,ETW_26_olympiad_070319.wav,j,t,NA,,,,j,1,0.586331672,NA,NA,119
163,ENW,ENW_73_vimmankalla_150219.wav,n,t,NA,,,,n,1,1.500318765,NA,NA,119
37,EFW,EFW_7_sociala_070319.wav,j,t,NA,,,,j,1,0.452549977,NA,NA,119
55,EFW,EFW_25_informera_070319.wav,j,t,NA,,,,j,1,1.067074157,NA,NA,119
104,ENW,ENW_14_kärmenor_150219.wav,n,t,NA,,,,n,1,1.667131891,NA,NA,119
120,ENW,ENW_30_sojera_150219.wav,n,t,NA,,,,n,1,0.652526231,NA,NA,119
85,EFW,EFW_55_oroar_070319.wav,j,t,NA,,,,j,1,0.369001453,NA,NA,119
127,ENW,ENW_37_spallrivet_150219.wav,n,t,NA,,,,n,1,0.585992387,NA,NA,119
119,ENW,ENW_29_uppskira_150219.wav,n,t,NA,,,,n,1,2.219290503,NA,NA,119
162,ENW,ENW_72_urskecken_150219.wav,n,t,NA,,,,n,1,2.585840973,NA,NA,119
20,ETW,ETW_20_loppmarknad_070319.wav,j,t,NA,,,,j,1,0.518914175,NA,NA,119
112,ENW,ENW_22_fjäserna_150219.wav,n,t,NA,,,,n,1,0.752132255,NA,NA,119
25,ETW,ETW_25_mikrosekund_070319.wav,j,t,NA,,,,j,1,0.602252763,NA,NA,119
140,ENW,ENW_50_omsänare_150219.wav,n,t,NA,,,,n,1,2.453103366,NA,NA,119
33,EFW,EFW_3_familjen_070319.wav,j,t,NA,,,,j,1,0.852853548,NA,NA,119
18,ETW,ETW_18_husfasad_070319.wav,j,t,NA,,,,j,1,0.352900751,NA,NA,119
8,ETW,ETW_8_samfund_070319.wav,j,t,NA,,,,j,1,0.369270349,NA,NA,119
103,ENW,ENW_13_forvaron_150219.wav,n,t,NA,,,,n,1,1.502794167,NA,NA,119
5,ETW,ETW_5_skepnad_070319.wav,j,t,NA,,,,j,1,0.619783944,NA,NA,119
3,ETW,ETW_3_choklad_070319.wav,j,t,NA,,,,j,1,1.102751837,NA,NA,119
72,EFW,EFW_42_naavaron_070319.wav,j,t,NA,,,,j,1,0.818899991,NA,NA,119
45,EFW,EFW_15_oeverens_070319.wav,j,t,NA,,,,j,1,0.385864055,NA,NA,119
180,ENW,ENW_90_skrivinar_150219.wav,n,t,NA,,,,n,1,1.919054421,NA,NA,119
