Subject,Session,Sound,Spelling1.ACC,Spelling1.RT,Word,Block,Group,participant
27,1,t,1,2038,wrote,1,experimental,127
27,1,d,1,1503,slid,1,experimental,127
27,1,t,1,1756,fort,1,experimental,127
27,1,d,1,1584,side,1,experimental,127
27,1,d,1,1517,feed,1,experimental,127
27,1,d,1,1975,mood,1,experimental,127
27,1,t,1,1287,sat,1,experimental,127
27,1,d,1,1729,hard,1,experimental,127
27,1,d,1,1322,mead,1,experimental,127
27,1,d,1,2187,node,1,experimental,127
27,1,t,1,1566,set,1,experimental,127
27,1,t,1,1444,height,1,experimental,127
27,1,t,1,1088,pat,1,experimental,127
27,1,t,1,1319,court,1,experimental,127
27,1,t,1,1375,chart,1,experimental,127
27,1,d,1,1392,cod,1,experimental,127
27,1,d,1,1271,dead,1,experimental,127
27,1,d,1,1359,rude,1,experimental,127
27,1,t,1,1453,white,1,experimental,127
27,1,d,1,1144,mode,1,experimental,127
27,1,t,1,1042,wet,1,experimental,127
27,1,d,1,1397,plead,1,experimental,127
27,1,d,1,1277,mend,1,experimental,127
27,1,d,1,1512,heed,1,experimental,127
27,1,t,1,1574,spate,1,experimental,127
27,1,t,1,1615,colt,1,experimental,127
27,1,t,1,1604,skit,1,experimental,127
27,1,t,1,1350,sweet,1,experimental,127
27,1,t,1,1861,font,1,experimental,127
27,1,t,0,1988,cart,2,experimental,127
27,1,d,0,2271,seed,2,experimental,127
27,1,t,1,1183,pleat,2,experimental,127
27,1,t,1,1703,moot,2,experimental,127
27,1,t,0,1579,sight,2,experimental,127
27,1,t,1,1496,fright,2,experimental,127
27,1,t,1,1283,pot,2,experimental,127
27,1,d,1,1423,send,2,experimental,127
27,1,t,1,1252,note,2,experimental,127
27,1,d,1,950,cold,2,experimental,127
27,1,d,0,1705,fond,2,experimental,127
27,1,d,1,1329,pad,2,experimental,127
27,1,d,0,1181,played,2,experimental,127
27,1,t,0,1281,meat,2,experimental,127
27,1,d,1,1348,slide,2,experimental,127
27,1,d,0,1088,code,2,experimental,127
27,1,d,0,1632,hide,2,experimental,127
27,1,t,1,1255,fate,2,experimental,127
27,1,t,0,2087,kit,2,experimental,127
27,1,d,0,1379,mad,2,experimental,127
27,1,d,0,1222,wide,2,experimental,127
27,1,t,1,1225,late,2,experimental,127
27,1,t,1,1891,mutt,2,experimental,127
27,1,d,0,1833,plod,2,experimental,127
27,1,d,0,1245,wed,2,experimental,127
27,1,d,1,1860,fad,2,experimental,127
27,1,t,1,1333,neat,2,experimental,127
27,1,d,1,1561,owed,2,experimental,127
27,1,t,1,1090,eight,2,experimental,127
27,1,d,1,1115,sad,2,experimental,127
27,1,t,1,1016,hat,2,experimental,127
27,1,t,1,1314,rot,2,experimental,127
27,1,d,1,1542,Swede,2,experimental,127
27,1,t,1,987,hurt,2,experimental,127
27,1,d,1,1547,cord,2,experimental,127
27,1,d,1,1373,spade,2,experimental,127
27,1,d,1,2265,road,2,experimental,127
27,1,d,1,1245,cued,2,experimental,127
27,1,d,1,2328,weed,2,experimental,127
27,1,d,1,2286,charred,2,experimental,127
27,1,d,1,2147,hid,2,experimental,127
27,1,t,0,2220,slit,2,experimental,127
27,1,t,1,1368,feet,2,experimental,127
27,1,t,1,1506,mount,2,experimental,127
27,1,d,1,2385,ford,2,experimental,127
27,1,d,1,1512,nod,2,experimental,127
27,1,t,1,1257,heart,2,experimental,127
27,1,t,1,2017,let,2,experimental,127
27,1,d,0,1746,wade,2,experimental,127
27,1,d,1,1689,skid,2,experimental,127
27,1,d,1,1240,said,2,experimental,127
27,1,t,1,1275,mate,2,experimental,127
27,1,d,1,1577,ride,2,experimental,127
27,1,t,0,1308,root,2,experimental,127
27,1,t,1,1378,meant,2,experimental,127
27,1,t,1,2297,debt,2,experimental,127
27,1,t,1,1509,moat,2,experimental,127
27,1,t,1,1141,cot,2,experimental,127
27,1,t,1,1292,rate,2,experimental,127
27,1,t,1,1349,heat,2,experimental,127
28,1,d,0,1026,made,1,experimental,128
28,1,d,0,996,had,1,experimental,128
28,1,t,0,2298,skit,1,experimental,128
28,1,d,0,1231,heed,1,experimental,128
28,1,d,0,1664,mud,1,experimental,128
28,1,d,0,1707,node,1,experimental,128
28,1,d,0,1358,mound,1,experimental,128
28,1,d,0,1567,mode,1,experimental,128
28,1,d,0,2235,aid,1,experimental,128
28,1,d,0,1350,plead,1,experimental,128
28,1,d,0,1595,raid,1,experimental,128
28,1,t,0,1194,cent,1,experimental,128
28,1,t,0,1393,plate,1,experimental,128
28,1,t,0,1784,oat,1,experimental,128
28,1,t,0,1154,fort,1,experimental,128
28,1,d,0,1630,fried,1,experimental,128
28,1,t,1,1525,court,1,experimental,128
28,1,t,1,1045,pat,1,experimental,128
28,1,d,1,1362,mend,1,experimental,128
28,1,d,1,1624,laid,1,experimental,128
28,1,t,1,1147,chart,1,experimental,128
28,1,d,1,942,side,1,experimental,128
28,1,d,1,757,kid,1,experimental,128
28,1,t,1,1600,set,1,experimental,128
28,1,d,1,808,mead,1,experimental,128
28,1,d,1,924,rude,1,experimental,128
28,1,t,1,1537,coat,1,experimental,128
28,1,d,1,1125,hard,1,experimental,128
28,1,d,1,1490,cod,1,experimental,128
28,1,d,1,1136,pod,1,experimental,128
28,1,d,1,1566,dead,1,experimental,128
28,1,t,1,1243,seat,1,experimental,128
28,1,t,1,1430,white,1,experimental,128
28,1,t,1,1917,colt,1,experimental,128
28,1,d,1,999,feed,1,experimental,128
28,1,d,1,1618,rod,1,experimental,128
28,1,t,1,1264,sweet,1,experimental,128
28,1,t,1,1371,mat,1,experimental,128
28,1,t,1,973,cute,1,experimental,128
28,1,t,1,1794,plot,1,experimental,128
28,1,t,1,1073,hit,1,experimental,128
28,1,t,1,1328,fat,1,experimental,128
28,1,d,1,829,led,1,experimental,128
28,1,t,1,959,wheat,1,experimental,128
28,1,d,1,814,slid,1,experimental,128
28,1,d,1,892,card,1,experimental,128
28,1,t,1,1547,knot,1,experimental,128
28,1,t,1,1301,wet,1,experimental,128
28,1,t,1,1094,font,1,experimental,128
28,1,t,1,1600,spate,1,experimental,128
28,1,d,1,991,fade,1,experimental,128
28,1,t,1,1360,sat,1,experimental,128
28,1,t,1,1224,slight,1,experimental,128
28,1,t,1,1283,wrote,1,experimental,128
28,1,d,1,848,need,1,experimental,128
28,1,t,1,2235,height,1,experimental,128
28,1,t,1,1382,right,1,experimental,128
28,1,t,1,1118,wait,1,experimental,128
28,1,d,1,966,herd,1,experimental,128
28,1,d,1,789,mood,1,experimental,128
28,1,t,1,2797,cart,2,experimental,128
28,1,t,1,1797,eight,2,experimental,128
28,1,t,1,1911,meat,2,experimental,128
28,1,d,1,819,plod,2,experimental,128
28,1,t,1,1403,rate,2,experimental,128
28,1,d,1,1124,said,2,experimental,128
28,1,d,1,1431,played,2,experimental,128
28,1,d,1,1404,fond,2,experimental,128
28,1,t,1,1350,let,2,experimental,128
28,1,t,1,1577,hurt,2,experimental,128
28,1,t,0,946,debt,2,experimental,128
28,1,t,1,1438,fright,2,experimental,128
28,1,t,0,1946,moat,2,experimental,128
28,1,d,0,2626,hid,2,experimental,128
28,1,t,0,960,note,2,experimental,128
28,1,d,1,1123,Swede,2,experimental,128
28,1,t,0,1338,root,2,experimental,128
28,1,d,1,908,cold,2,experimental,128
28,1,d,1,986,nod,2,experimental,128
28,1,t,0,1099,heart,2,experimental,128
28,1,d,1,1310,send,2,experimental,128
28,1,d,1,1303,mad,2,experimental,128
28,1,d,1,2780,road,2,experimental,128
28,1,t,1,955,pot,2,experimental,128
28,1,t,1,1083,meant,2,experimental,128
28,1,t,0,2674,mutt,2,experimental,128
28,1,t,1,932,heat,2,experimental,128
28,1,d,1,1225,hide,2,experimental,128
28,1,d,1,1278,ford,2,experimental,128
28,1,t,1,842,hat,2,experimental,128
28,1,t,1,926,mount,2,experimental,128
28,1,t,1,1260,feet,2,experimental,128
28,1,d,0,933,seed,2,experimental,128
28,1,t,0,953,slit,2,experimental,128
28,1,d,1,1020,owed,2,experimental,128
28,1,d,1,900,pad,2,experimental,128
28,1,d,1,738,wide,2,experimental,128
28,1,d,0,1892,code,2,experimental,128
28,1,d,1,1584,cord,2,experimental,128
28,1,t,1,1176,mate,2,experimental,128
28,1,t,1,1936,cot,2,experimental,128
28,1,t,1,1600,late,2,experimental,128
28,1,d,1,1545,ride,2,experimental,128
28,1,t,1,1934,sight,2,experimental,128
28,1,t,1,1512,moot,2,experimental,128
28,1,d,1,1903,fad,2,experimental,128
28,1,d,1,1138,sad,2,experimental,128
28,1,d,0,1013,wed,2,experimental,128
28,1,t,1,2225,neat,2,experimental,128
28,1,d,1,1195,slide,2,experimental,128
28,1,d,0,1635,cued,2,experimental,128
28,1,d,1,1530,charred,2,experimental,128
28,1,d,1,1016,skid,2,experimental,128
28,1,t,1,1155,pleat,2,experimental,128
28,1,t,1,2650,rot,2,experimental,128
28,1,d,1,984,weed,2,experimental,128
28,1,t,1,969,fate,2,experimental,128
28,1,t,0,1270,kit,2,experimental,128
28,1,d,1,1003,spade,2,experimental,128
28,1,d,0,1175,wade,2,experimental,128
37,1,t,1,1825,meant,1,experimental,137
37,1,t,1,1655,debt,1,experimental,137
37,1,d,1,1152,skid,1,experimental,137
37,1,d,1,1309,seed,1,experimental,137
37,1,d,0,1162,wed,1,experimental,137
37,1,d,0,1542,Swede,1,experimental,137
37,1,d,0,1020,wade,1,experimental,137
37,1,t,1,1217,meat,1,experimental,137
37,1,d,1,1272,ford,1,experimental,137
37,1,t,1,1118,late,1,experimental,137
37,1,d,0,1098,code,1,experimental,137
37,1,d,1,1203,hid,1,experimental,137
37,1,d,1,1185,owed,1,experimental,137
37,1,d,1,1187,said,1,experimental,137
37,1,d,1,896,cold,1,experimental,137
37,1,t,0,1271,neat,1,experimental,137
37,1,t,1,1085,pot,1,experimental,137
37,1,d,0,1174,cued,1,experimental,137
37,1,d,1,1192,send,1,experimental,137
37,1,t,1,1234,rot,1,experimental,137
37,1,t,1,1083,hat,1,experimental,137
37,1,t,1,1132,mount,1,experimental,137
37,1,t,1,1157,fright,1,experimental,137
37,1,t,0,910,heart,1,experimental,137
37,1,d,1,1054,fond,1,experimental,137
37,1,t,0,1404,sight,1,experimental,137
37,1,d,1,971,weed,1,experimental,137
37,1,d,1,1209,played,1,experimental,137
37,1,d,0,1161,charred,1,experimental,137
37,1,t,1,1120,cot,1,experimental,137
37,1,d,1,1399,nod,1,experimental,137
37,1,d,1,1002,sad,1,experimental,137
37,1,d,1,1186,fad,1,experimental,137
37,1,t,1,1261,let,1,experimental,137
37,1,t,1,1266,eight,1,experimental,137
37,1,d,1,1261,ride,1,experimental,137
37,1,d,1,1191,slide,1,experimental,137
37,1,t,1,1188,moot,1,experimental,137
37,1,t,1,1105,mutt,1,experimental,137
37,1,t,0,1398,feet,1,experimental,137
37,1,t,1,1218,pleat,1,experimental,137
37,1,d,1,1700,wide,1,experimental,137
37,1,d,0,1044,plod,1,experimental,137
37,1,t,1,1394,mate,1,experimental,137
37,1,t,1,1142,fate,1,experimental,137
37,1,d,1,1269,mad,1,experimental,137
37,1,d,1,1268,pad,1,experimental,137
37,1,t,0,1284,cart,1,experimental,137
37,1,t,1,1133,note,1,experimental,137
37,1,t,0,1121,heat,1,experimental,137
37,1,d,1,1077,hide,1,experimental,137
37,1,t,0,1499,moat,1,experimental,137
37,1,d,1,1316,road,1,experimental,137
37,1,t,0,1135,slit,1,experimental,137
37,1,t,1,1182,rate,1,experimental,137
37,1,t,1,1193,hurt,1,experimental,137
37,1,d,1,1359,spade,1,experimental,137
37,1,t,0,1158,root,1,experimental,137
37,1,t,0,1246,kit,1,experimental,137
37,1,d,1,1023,cord,1,experimental,137
38,1,t,1,1084,font,1,experimental,138
38,1,d,1,1436,aid,1,experimental,138
38,1,t,0,838,mat,1,experimental,138
38,1,t,1,1074,wheat,1,experimental,138
38,1,t,1,1061,sweet,1,experimental,138
38,1,t,1,1077,cute,1,experimental,138
38,1,d,0,1321,laid,1,experimental,138
38,1,d,1,1038,plead,1,experimental,138
38,1,t,1,1081,fat,1,experimental,138
38,1,d,0,1410,rod,1,experimental,138
38,1,d,1,932,dead,1,experimental,138
38,1,d,1,1649,made,1,experimental,138
38,1,t,1,874,pat,1,experimental,138
38,1,t,1,1466,spate,1,experimental,138
38,1,t,1,1048,hit,1,experimental,138
38,1,t,1,1138,wrote,1,experimental,138
38,1,t,0,998,plate,1,experimental,138
38,1,t,1,956,colt,1,experimental,138
38,1,t,0,1288,height,1,experimental,138
38,1,d,0,1087,pod,1,experimental,138
38,1,d,1,1241,raid,1,experimental,138
38,1,t,0,1028,seat,1,experimental,138
38,1,d,1,923,rude,1,experimental,138
38,1,t,1,978,wait,1,experimental,138
38,1,d,1,842,hard,1,experimental,138
38,1,t,1,884,coat,1,experimental,138
38,1,t,0,750,knot,1,experimental,138
38,1,d,0,834,mend,1,experimental,138
38,1,d,0,810,mode,1,experimental,138
38,1,t,1,1563,chart,1,experimental,138
38,1,d,1,847,cod,1,experimental,138
38,1,d,1,1081,feed,1,experimental,138
38,1,d,0,819,had,1,experimental,138
38,1,d,0,825,led,1,experimental,138
38,1,d,0,1133,fried,1,experimental,138
38,1,t,1,1345,sat,1,experimental,138
38,1,d,1,771,mead,1,experimental,138
38,1,d,0,763,kid,1,experimental,138
38,1,t,0,968,right,1,experimental,138
38,1,d,1,1361,need,1,experimental,138
38,1,t,0,1064,white,1,experimental,138
38,1,d,1,890,mood,1,experimental,138
38,1,d,1,928,card,1,experimental,138
38,1,d,1,900,fade,1,experimental,138
38,1,t,1,1092,cent,1,experimental,138
38,1,t,0,1266,plot,1,experimental,138
38,1,t,1,1041,court,1,experimental,138
38,1,t,1,888,wet,1,experimental,138
38,1,d,1,880,slid,1,experimental,138
38,1,d,1,950,heed,1,experimental,138
38,1,t,0,1694,oat,1,experimental,138
38,1,t,0,1251,skit,1,experimental,138
38,1,d,1,1223,mound,1,experimental,138
38,1,d,0,716,herd,1,experimental,138
38,1,d,1,1112,side,1,experimental,138
38,1,d,0,1166,mud,1,experimental,138
38,1,d,1,1116,node,1,experimental,138
38,1,t,0,1728,slight,1,experimental,138
38,1,t,0,924,set,1,experimental,138
38,1,t,1,899,fort,1,experimental,138
42,1,t,1,1502,spate,1,experimental,142
42,1,t,0,1024,height,1,experimental,142
42,1,d,1,902,mood,1,experimental,142
42,1,d,1,1244,aid,1,experimental,142
42,1,d,0,720,node,1,experimental,142
42,1,t,0,954,seat,1,experimental,142
42,1,t,1,1212,set,1,experimental,142
42,1,t,0,887,font,1,experimental,142
42,1,t,0,1012,wait,1,experimental,142
42,1,t,0,993,plate,1,experimental,142
42,1,t,1,809,cute,1,experimental,142
42,1,t,0,828,coat,1,experimental,142
42,1,t,0,995,cent,1,experimental,142
42,1,d,0,1059,fried,1,experimental,142
42,1,d,1,691,mend,1,experimental,142
42,1,d,1,1050,feed,1,experimental,142
42,1,t,0,983,slight,1,experimental,142
42,1,d,0,1130,raid,1,experimental,142
42,1,t,0,1325,colt,1,experimental,142
42,1,t,0,866,wheat,1,experimental,142
42,1,t,0,900,pat,1,experimental,142
42,1,t,1,932,fat,1,experimental,142
42,1,d,1,795,fade,1,experimental,142
42,1,d,1,842,dead,1,experimental,142
42,1,d,1,844,made,1,experimental,142
42,1,t,0,769,sat,1,experimental,142
42,1,d,0,920,need,1,experimental,142
42,1,t,0,965,oat,1,experimental,142
42,1,d,0,828,mound,1,experimental,142
42,1,t,0,921,fort,1,experimental,142
42,1,t,1,1096,sweet,1,experimental,142
42,1,d,0,1177,plead,1,experimental,142
42,1,t,1,1044,skit,1,experimental,142
42,1,d,1,992,slid,1,experimental,142
42,1,d,0,720,heed,1,experimental,142
42,1,t,0,790,knot,1,experimental,142
42,1,d,1,1210,card,1,experimental,142
42,1,d,1,743,laid,1,experimental,142
42,1,t,0,843,wet,1,experimental,142
42,1,d,1,788,hard,1,experimental,142
42,1,d,0,980,mead,1,experimental,142
42,1,t,0,854,chart,1,experimental,142
42,1,d,1,725,had,1,experimental,142
42,1,t,0,1033,court,1,experimental,142
42,1,d,1,813,mud,1,experimental,142
42,1,t,0,1330,wrote,1,experimental,142
42,1,d,1,1073,cod,1,experimental,142
42,1,d,1,843,pod,1,experimental,142
42,1,t,1,1100,mat,1,experimental,142
42,1,d,1,868,rod,1,experimental,142
42,1,t,0,1116,plot,1,experimental,142
42,1,d,1,785,mode,1,experimental,142
42,1,d,1,1046,side,1,experimental,142
42,1,t,0,1039,white,1,experimental,142
42,1,t,1,1000,hit,1,experimental,142
42,1,t,0,933,right,1,experimental,142
42,1,d,0,747,herd,1,experimental,142
42,1,d,1,1236,kid,1,experimental,142
42,1,d,0,1053,led,1,experimental,142
42,1,d,1,797,rude,1,experimental,142
43,1,t,1,1710,seat,1,experimental,143
43,1,d,1,1200,mood,1,experimental,143
43,1,d,0,1362,made,1,experimental,143
43,1,d,1,1580,fade,1,experimental,143
43,1,d,1,1323,hard,1,experimental,143
43,1,d,0,1201,aid,1,experimental,143
43,1,t,1,1583,skit,1,experimental,143
43,1,d,1,1462,rod,1,experimental,143
43,1,d,1,1322,kid,1,experimental,143
43,1,d,1,1504,side,1,experimental,143
43,1,t,1,990,cute,1,experimental,143
43,1,d,1,1329,mead,1,experimental,143
43,1,d,1,1011,raid,1,experimental,143
43,1,d,1,1040,need,1,experimental,143
43,1,t,0,1340,wrote,1,experimental,143
43,1,t,0,1802,colt,1,experimental,143
43,1,t,1,1319,white,1,experimental,143
43,1,d,1,1148,cod,1,experimental,143
43,1,t,0,1644,oat,1,experimental,143
43,1,t,1,1283,wait,1,experimental,143
43,1,t,0,1587,sweet,1,experimental,143
43,1,d,1,1458,rude,1,experimental,143
43,1,d,0,1118,herd,1,experimental,143
43,1,d,1,1451,had,1,experimental,143
43,1,d,1,1831,card,1,experimental,143
43,1,d,0,1109,heed,1,experimental,143
43,1,d,0,2045,mound,1,experimental,143
43,1,d,1,1496,laid,1,experimental,143
43,1,t,1,1376,chart,1,experimental,143
43,1,t,1,1278,fort,1,experimental,143
43,1,t,1,1918,wheat,1,experimental,143
43,1,d,1,1224,mud,1,experimental,143
43,1,t,1,1497,mat,1,experimental,143
43,1,d,0,1604,mend,1,experimental,143
43,1,t,1,1758,wet,1,experimental,143
43,1,d,1,1884,plead,1,experimental,143
43,1,t,1,2394,hit,1,experimental,143
43,1,d,1,1595,pod,1,experimental,143
43,1,t,1,1891,cent,1,experimental,143
43,1,d,1,1631,mode,1,experimental,143
43,1,t,0,1536,plate,1,experimental,143
43,1,d,1,1760,dead,1,experimental,143
43,1,t,1,2009,plot,1,experimental,143
43,1,t,1,2002,knot,1,experimental,143
43,1,t,1,1918,font,1,experimental,143
43,1,t,1,1603,height,1,experimental,143
43,1,d,1,1574,slid,1,experimental,143
43,1,t,1,1528,court,1,experimental,143
43,1,t,0,2355,set,1,experimental,143
43,1,d,0,1854,fried,1,experimental,143
43,1,t,0,1587,sat,1,experimental,143
43,1,t,1,2296,fat,1,experimental,143
43,1,t,1,1846,spate,1,experimental,143
43,1,t,1,1878,coat,1,experimental,143
43,1,d,1,2118,feed,1,experimental,143
43,1,d,0,1686,led,1,experimental,143
43,1,t,1,1285,pat,1,experimental,143
43,1,t,0,1538,slight,1,experimental,143
43,1,d,0,1889,node,1,experimental,143
43,1,t,0,1400,right,1,experimental,143
37,1,d,1,1178,node,2,experimental,137
37,1,t,0,1289,knot,2,experimental,137
37,1,d,0,1174,pod,2,experimental,137
37,1,d,1,1086,feed,2,experimental,137
37,1,d,1,1128,mood,2,experimental,137
37,1,t,1,1251,plot,2,experimental,137
37,1,t,1,1130,wrote,2,experimental,137
37,1,d,0,1117,aid,2,experimental,137
37,1,t,0,1326,fort,2,experimental,137
37,1,t,0,1252,fat,2,experimental,137
37,1,d,0,1697,mend,2,experimental,137
37,1,t,1,1456,wait,2,experimental,137
37,1,d,1,1142,rude,2,experimental,137
37,1,d,1,1360,rod,2,experimental,137
37,1,d,0,1491,plead,2,experimental,137
37,1,t,0,1676,skit,2,experimental,137
37,1,d,1,980,cod,2,experimental,137
37,1,d,0,1580,fade,2,experimental,137
37,1,t,1,2130,sat,2,experimental,137
37,1,d,1,1124,card,2,experimental,137
37,1,d,1,1279,had,2,experimental,137
37,1,d,1,1457,fried,2,experimental,137
37,1,t,0,1163,white,2,experimental,137
37,1,d,1,1303,laid,2,experimental,137
37,1,d,1,1119,side,2,experimental,137
37,1,t,0,1116,spate,2,experimental,137
37,1,t,1,1399,sweet,2,experimental,137
37,1,d,1,1449,led,2,experimental,137
37,1,t,1,1485,chart,2,experimental,137
37,1,t,1,1295,font,2,experimental,137
37,1,d,1,1153,mead,2,experimental,137
37,1,d,1,1143,slid,2,experimental,137
37,1,t,0,1233,right,2,experimental,137
37,1,t,0,1408,coat,2,experimental,137
37,1,t,1,1365,hit,2,experimental,137
37,1,d,0,1146,made,2,experimental,137
37,1,t,0,1207,wheat,2,experimental,137
37,1,t,0,1107,plate,2,experimental,137
37,1,d,0,1175,mound,2,experimental,137
37,1,t,1,1087,court,2,experimental,137
37,1,t,1,1662,set,2,experimental,137
37,1,d,1,1160,hard,2,experimental,137
37,1,t,0,1308,oat,2,experimental,137
37,1,t,1,1633,pat,2,experimental,137
37,1,d,0,1363,need,2,experimental,137
37,1,d,1,1283,kid,2,experimental,137
37,1,d,0,1257,raid,2,experimental,137
37,1,d,1,1091,mode,2,experimental,137
37,1,t,1,1662,cent,2,experimental,137
37,1,d,0,952,herd,2,experimental,137
37,1,t,0,1167,mat,2,experimental,137
37,1,t,0,1266,slight,2,experimental,137
37,1,t,1,1332,wet,2,experimental,137
37,1,d,1,1140,dead,2,experimental,137
37,1,t,0,1106,height,2,experimental,137
37,1,t,0,1123,seat,2,experimental,137
37,1,t,0,1122,colt,2,experimental,137
37,1,d,1,1216,heed,2,experimental,137
37,1,d,0,11603,mud,2,experimental,137
37,1,t,1,1191,cute,2,experimental,137
38,1,t,0,1185,slit,2,experimental,138
38,1,d,1,1007,cold,2,experimental,138
38,1,d,1,1105,wed,2,experimental,138
38,1,d,0,948,wade,2,experimental,138
38,1,t,0,1122,rate,2,experimental,138
38,1,d,1,970,hide,2,experimental,138
38,1,d,1,845,wide,2,experimental,138
38,1,t,0,1056,mutt,2,experimental,138
38,1,d,1,1019,ford,2,experimental,138
38,1,d,0,790,mad,2,experimental,138
38,1,t,0,986,kit,2,experimental,138
38,1,d,1,966,cord,2,experimental,138
38,1,d,1,1010,spade,2,experimental,138
38,1,t,0,887,hurt,2,experimental,138
38,1,t,1,901,pot,2,experimental,138
38,1,t,0,802,debt,2,experimental,138
38,1,t,1,1286,moat,2,experimental,138
38,1,t,0,825,sight,2,experimental,138
38,1,d,1,936,ride,2,experimental,138
38,1,t,0,706,let,2,experimental,138
38,1,t,0,937,late,2,experimental,138
38,1,d,1,1247,Swede,2,experimental,138
38,1,t,1,1154,neat,2,experimental,138
38,1,t,1,1017,heat,2,experimental,138
38,1,t,1,1119,fright,2,experimental,138
38,1,t,1,1206,moot,2,experimental,138
38,1,d,1,1074,said,2,experimental,138
38,1,d,1,1040,send,2,experimental,138
38,1,t,1,1043,mount,2,experimental,138
38,1,t,0,795,root,2,experimental,138
38,1,d,0,1254,charred,2,experimental,138
38,1,d,1,993,fond,2,experimental,138
38,1,d,1,772,plod,2,experimental,138
38,1,t,0,746,pleat,2,experimental,138
38,1,d,1,1129,skid,2,experimental,138
38,1,d,1,970,seed,2,experimental,138
38,1,d,1,885,sad,2,experimental,138
38,1,d,0,956,code,2,experimental,138
38,1,d,1,853,pad,2,experimental,138
38,1,t,1,1017,meat,2,experimental,138
38,1,d,1,1084,hid,2,experimental,138
38,1,t,0,816,rot,2,experimental,138
38,1,t,1,897,cot,2,experimental,138
38,1,t,0,1205,eight,2,experimental,138
38,1,t,0,1142,mate,2,experimental,138
38,1,d,1,946,owed,2,experimental,138
38,1,t,0,995,feet,2,experimental,138
38,1,t,1,926,hat,2,experimental,138
38,1,t,1,1240,cart,2,experimental,138
38,1,d,1,823,nod,2,experimental,138
38,1,d,1,928,fad,2,experimental,138
38,1,d,1,1144,road,2,experimental,138
38,1,t,0,810,note,2,experimental,138
38,1,d,1,878,played,2,experimental,138
38,1,t,1,995,fate,2,experimental,138
38,1,t,0,951,heart,2,experimental,138
38,1,d,1,1099,weed,2,experimental,138
38,1,d,1,921,slide,2,experimental,138
38,1,t,1,1112,meant,2,experimental,138
38,1,d,0,975,cued,2,experimental,138
42,1,d,1,1097,owed,2,experimental,142
42,1,t,0,1075,mutt,2,experimental,142
42,1,t,0,1103,slit,2,experimental,142
42,1,d,0,736,wed,2,experimental,142
42,1,d,1,857,skid,2,experimental,142
42,1,t,1,955,meat,2,experimental,142
42,1,t,1,1361,meant,2,experimental,142
42,1,d,1,925,mad,2,experimental,142
42,1,t,0,793,cart,2,experimental,142
42,1,d,1,841,seed,2,experimental,142
42,1,d,1,912,said,2,experimental,142
42,1,d,1,820,played,2,experimental,142
42,1,d,1,793,wide,2,experimental,142
42,1,d,1,851,slide,2,experimental,142
42,1,d,1,999,road,2,experimental,142
42,1,t,1,736,neat,2,experimental,142
42,1,t,0,735,debt,2,experimental,142
42,1,d,1,717,plod,2,experimental,142
42,1,t,1,824,fright,2,experimental,142
42,1,t,1,898,pleat,2,experimental,142
42,1,d,1,749,weed,2,experimental,142
42,1,d,1,802,charred,2,experimental,142
42,1,t,1,749,mount,2,experimental,142
42,1,t,1,955,rot,2,experimental,142
42,1,t,0,794,feet,2,experimental,142
42,1,d,0,736,code,2,experimental,142
42,1,d,1,805,nod,2,experimental,142
42,1,t,1,1063,moot,2,experimental,142
42,1,t,1,995,rate,2,experimental,142
42,1,d,1,846,ride,2,experimental,142
42,1,d,1,819,fad,2,experimental,142
42,1,d,1,682,cold,2,experimental,142
42,1,t,0,767,mate,2,experimental,142
42,1,d,0,928,wade,2,experimental,142
42,1,d,1,943,Swede,2,experimental,142
42,1,t,0,785,late,2,experimental,142
42,1,d,0,697,cued,2,experimental,142
42,1,d,1,822,fond,2,experimental,142
42,1,d,1,719,hid,2,experimental,142
42,1,d,1,603,pad,2,experimental,142
42,1,d,1,973,hide,2,experimental,142
42,1,t,1,867,cot,2,experimental,142
42,1,t,1,631,pot,2,experimental,142
42,1,t,0,634,heart,2,experimental,142
42,1,d,1,765,sad,2,experimental,142
42,1,t,1,999,sight,2,experimental,142
42,1,t,1,845,hat,2,experimental,142
42,1,d,1,859,ford,2,experimental,142
42,1,t,0,850,moat,2,experimental,142
42,1,t,1,801,eight,2,experimental,142
42,1,t,0,1193,note,2,experimental,142
42,1,d,1,1050,spade,2,experimental,142
42,1,t,1,766,hurt,2,experimental,142
42,1,d,1,817,cord,2,experimental,142
42,1,t,1,672,heat,2,experimental,142
42,1,t,1,949,let,2,experimental,142
42,1,d,0,947,send,2,experimental,142
42,1,t,1,881,kit,2,experimental,142
42,1,t,0,789,root,2,experimental,142
42,1,t,1,1036,fate,2,experimental,142
43,1,t,1,1705,hurt,2,experimental,143
43,1,t,1,1212,cot,2,experimental,143
43,1,t,0,1270,sight,2,experimental,143
43,1,d,0,1662,wed,2,experimental,143
43,1,t,1,1340,mount,2,experimental,143
43,1,d,1,1553,pad,2,experimental,143
43,1,d,0,1248,ride,2,experimental,143
43,1,t,1,1514,hat,2,experimental,143
43,1,d,1,1208,cold,2,experimental,143
43,1,d,1,1571,charred,2,experimental,143
43,1,t,1,1243,late,2,experimental,143
43,1,d,1,1353,slide,2,experimental,143
43,1,t,1,1489,mutt,2,experimental,143
43,1,t,1,1313,moot,2,experimental,143
43,1,t,1,1170,pot,2,experimental,143
43,1,t,1,1243,eight,2,experimental,143
43,1,t,0,1237,kit,2,experimental,143
