Speaker,sound,word,set,rhyme,word_duration,cues,burst,closure,vowel
E15,t,put,3,385,436,proportional,0.325688073,0.302752294,0.254587156
E15,d,ride,1,329,487.0000005,proportional,0.141683778,0.123203285,0.410677618
E15,d,ride,2,384,546.0000002,proportional,0.19047619,0.053113553,0.45970696
E15,d,rod,1,413,517.0000003,proportional,0.286266924,0.048355899,0.464216634
E15,d,rod,2,388,563.0000004,proportional,0.190053286,0.076376554,0.422735346
E15,d,rod,3,321,484.0000004,proportional,0.214876033,0.061983471,0.386363636
E15,d,rode,1,291,455.0000004,proportional,0.191208791,0.145054945,0.303296703
E15,d,rode,2,303,554.9999999,proportional,0.2,0.113513514,0.232432432
E15,d,rode,3,297,526.0000003,proportional,0.197718631,0.127376426,0.239543726
E15,d,sad,1,410,599.9999994,proportional,0.176666667,0.066666667,0.44
E15,d,sad,2,433,622.0000001,proportional,0.175241158,0.080385852,0.440514469
E15,d,sad,3,450,659.0000003,proportional,0.182094082,0.051593323,0.449165402
E15,d,said,1,382,590.9999992,proportional,0.150592217,0.10321489,0.392554992
E15,d,said,2,436,669.9999996,proportional,0.191044776,0.137313433,0.32238806
E15,d,said,3,427,610.9999993,proportional,0.184942717,0.198036007,0.315875614
E15,t,shot,1,378,544.0000001,proportional,0.148897059,0.295955882,0.25
E15,t,shot,2,468,623.9999992,proportional,0.229166667,0.211538462,0.309294872
E15,t,shot,3,425,610.0000004,proportional,0.190163934,0.2,0.306557377
E15,t,shout,1,430,590.9999994,proportional,0.204737733,0.219966159,0.302876481
E15,t,shout,2,479,632.0000003,proportional,0.235759494,0.188291139,0.333860759
E15,t,shout,3,419,577.9999998,proportional,0.219723183,0.190311419,0.314878893
E15,t,silt,1,422,608.0000003,proportional,0.266447368,0.177631579,0.25
E15,t,silt,2,467,676.0000004,proportional,0.288461538,0.183431953,0.218934911
E15,t,silt,3,434,619.0000002,proportional,0.247172859,0.184168013,0.269789984
E15,t,sit,1,308,521.9999993,proportional,0.237547893,0.164750958,0.187739464
E15,t,sit,2,350,568.0000001,proportional,0.228873239,0.156690141,0.230633803
E15,t,sit,3,320,546.9999998,proportional,0.202925046,0.157221207,0.224862889
E15,d,slide,1,419,674.9999997,proportional,0.180740741,0.028148148,0.411851852
E15,d,slide,2,404,662.0000004,proportional,0.122356495,0.111782477,0.37613293
E15,d,slide,3,380,661.9999999,proportional,0.158610272,0.039274924,0.376132931
E15,t,soot,1,354,547,proportional,0.276051188,0.180987203,0.190127971
E15,t,soot,2,308,511.0000009,proportional,0.181996086,0.18590998,0.234833659
E15,t,soot,3,396,600.9999993,proportional,0.232945092,0.18469218,0.241264559
E15,t,vet,1,370,490.9999999,proportional,0.250509165,0.248472505,0.254582485
E15,t,vet,2,435,514,proportional,0.284046693,0.247081712,0.315175097
E15,t,vet,3,362,432,proportional,0.150462963,0.321759259,0.365740741
E15,t,wait,1,353,486.9999999,proportional,0.213552361,0.246406571,0.264887064
E15,t,wait,2,411,512,proportional,0.23046875,0.328125,0.244140625
E15,t,wait,3,380,443.0000002,proportional,0.291196388,0.203160271,0.363431151
E15,t,white,1,317,433.9999997,proportional,0.235023042,0.264976959,0.230414747
E15,t,white,2,308,401.0000003,proportional,0.209476309,0.274314214,0.284289277
E15,t,white,3,365,504.0000001,proportional,0.25,0.281746032,0.192460317
E3,d,bad,1,452,482.0000001,proportional,0.228215768,0.089211618,0.62033195
E3,d,bad,2,446,476,proportional,0.258403361,0.073529412,0.605042017
E3,d,bad,3,483,508.0000003,proportional,0.267716535,0.068897638,0.614173228
E3,d,bed,1,355,381.9999999,proportional,0.361256545,0.104712042,0.463350785
E3,d,bed,2,434,452.0000001,proportional,0.42920354,0.092920354,0.438053097
E3,d,bed,3,410,431,proportional,0.354988399,0.090487239,0.505800464
E3,d,bud,1,501,519.0000006,proportional,0.502890173,0.044315992,0.418111753
E3,d,bud,2,380,399.0000002,proportional,0.423558897,0.05764411,0.471177945
E3,d,bud,3,389,407.9999998,proportional,0.355392157,0.093137255,0.504901961
E3,d,cooed,1,361,472.9999998,proportional,0.1205074,0.097251586,0.545454546
E3,d,cooed,2,432,531,proportional,0.278719397,0.088512241,0.446327684
E3,d,cooed,3,366,479.0000007,proportional,0.131524008,0.09394572,0.538622129
E3,d,feed,1,578,745.0000002,proportional,0.35704698,0.067114094,0.351677852
E3,d,feed,2,538,686.9999998,proportional,0.310043668,0.072780204,0.400291121
E3,d,feed,3,394,520.9999999,proportional,0.199616123,0.097888676,0.458733205
E3,t,feet,1,461,579.0000003,proportional,0.333333333,0.212435233,0.250431779
E3,t,feet,2,412,545.9999997,proportional,0.283882784,0.166666667,0.304029304
E3,t,feet,3,444,540.0000001,proportional,0.277777778,0.2,0.344444444
E3,d,find,1,482,606.0000007,proportional,0.133663366,0.047854785,0.613861385
E3,d,find,2,555,691.0000005,proportional,0.204052098,0.023154848,0.575976845
E3,d,find,3,508,613.9999996,proportional,0.197068404,0.03257329,0.59771987
E3,d,fond,1,457,572,proportional,0.148601399,0.034965035,0.615384615
E3,d,fond,2,574,715.9999997,proportional,0.217877095,0.032122905,0.551675978
E3,d,fond,3,503,610,proportional,0.227868852,0.02295082,0.573770492
E3,d,gild,1,426,470.9999999,proportional,0.125265393,0.176220807,0.602972399
E3,d,gild,2,534,573.9999999,proportional,0.294425087,0.130662021,0.505226481
E3,d,gild,3,465,525.9999996,proportional,0.216730038,0.140684411,0.52661597
E3,d,god,1,503,532.9999999,proportional,0.330206379,0.067542214,0.545966229
E3,d,god,2,482,511.0000002,proportional,0.320939335,0.099804305,0.522504892
E3,d,god,3,458,489,proportional,0.263803681,0.134969325,0.537832311
E3,d,good,1,348,395.0000001,proportional,0.22278481,0.111392405,0.546835443
E3,d,good,2,404,450.9999998,proportional,0.274944568,0.064301552,0.55654102
E3,d,good,3,391,427.9999999,proportional,0.273364486,0.051401869,0.588785047
E3,t,got,1,507,542.9999997,proportional,0.307550645,0.187845304,0.438305709
E3,t,got,2,520,573,proportional,0.368237347,0.214659686,0.32460733
E3,d,killed,1,440,529,proportional,0.177693762,0.166351607,0.487712665
E3,d,killed,2,511,591.9999998,proportional,0.238175676,0.101351351,0.523648649
E3,d,killed,3,463,551.0000001,proportional,0.217785844,0.132486388,0.490018149
E3,d,lad,1,373,474.0000001,proportional,0.227848101,0.084388186,0.474683544
E3,d,lad,2,444,563.9999997,proportional,0.278368794,0.092198582,0.416666667
E3,d,lad,3,394,500.9999998,proportional,0.23752495,0.111776447,0.437125749
E3,t,neat,1,420,525,proportional,0.348571429,0.173333333,0.278095238
E3,t,neat,2,456,541.0000006,proportional,0.399260628,0.164510166,0.279112754
E3,t,neat,3,396,465.0000001,proportional,0.359139785,0.165591398,0.32688172
E3,d,need,1,448,547.0000001,proportional,0.255941499,0.078610603,0.484460695
E3,d,need,2,521,605.9999997,proportional,0.354785479,0.090759076,0.414191419
E3,d,need,3,473,550.9999996,proportional,0.31215971,0.08892922,0.457350273
E3,d,pond,1,441,535.0000003,proportional,0.164485981,0.035514019,0.624299065
E3,d,pond,2,515,597.0000001,proportional,0.199329983,0.033500838,0.629815745
E3,d,pond,3,478,543.0000002,proportional,0.226519337,0.033149171,0.620626151
E3,d,pound,1,433,514.0000002,proportional,0.167315175,0.040856031,0.634241245
E3,d,pound,2,505,593.0000004,proportional,0.224283305,0.013490725,0.613827993
E3,d,pound,3,550,614.0000002,proportional,0.234527687,0.022801303,0.638436482
E3,d,ride,1,442,600.9999998,proportional,0.202995008,0.093178037,0.439267887
E3,d,ride,2,400,530.0000001,proportional,0.209433962,0.079245283,0.466037736
E3,d,ride,3,404,518.9999997,proportional,0.210019268,0.082851638,0.485549133
E3,d,rod,1,474,629.0000004,proportional,0.327503974,0.073131955,0.352941176
E3,d,rod,2,364,469.0000006,proportional,0.243070362,0.057569296,0.475479744
E3,d,rode,1,369,555.0000007,proportional,0.254054054,0.077477477,0.333333333
E3,d,rode,2,432,562.0000007,proportional,0.389679715,0.042704626,0.336298932
E3,d,rode,3,321,456.9999995,proportional,0.286652079,0.059080963,0.356673961
E3,d,sad,1,436,718.000001,proportional,0.122562674,0.080779944,0.403899721
E3,d,sad,2,447,623.9999999,proportional,0.195512821,0.046474359,0.474358974
E3,d,sad,3,465,610,proportional,0.201639344,0.081967213,0.478688525
E3,d,said,1,383,568.9999996,proportional,0.249560633,0.050966608,0.37258348
E3,d,said,2,383,566.9999998,proportional,0.232804233,0.063492064,0.379188713
E3,d,said,3,406,571.9999998,proportional,0.276223776,0.064685315,0.368881119
E3,d,slide,1,404,620.0000002,proportional,0.177419355,0.04516129,0.429032258
E3,d,slide,2,417,674.9999998,proportional,0.182222222,0.042962963,0.392592593
E3,d,slide,3,444,670.0000002,proportional,0.191044776,0.041791045,0.429850746
E7,d,bed,1,318,343.9999999,proportional,0.125,0.218023256,0.581395349
E7,d,bed,2,333,514.0000001,proportional,0.101167315,0.155642023,0.391050584
E7,d,bed,3,431,546.9999996,proportional,0.204753199,0.199268739,0.383912249
E7,d,cooed,1,429,536.0000002,proportional,0.117537313,0.108208955,0.574626865
E7,d,cooed,2,461,608.0000002,proportional,0.179276316,0.101973684,0.476973684
E7,d,cooed,3,427,528.0000001,proportional,0.238636364,0.130681818,0.439393939
E7,d,feed,1,437,614.9999997,proportional,0.089430894,0.17398374,0.447154472
E7,d,feed,2,430,631.0000002,proportional,0.117274168,0.125198098,0.438985737
E7,d,feed,3,435,613.9999995,proportional,0.071661238,0.187296417,0.449511401
E7,t,feet,1,438,640,proportional,0.1765625,0.2984375,0.209375
E7,t,feet,2,461,601.9999999,proportional,0.186046512,0.315614618,0.264119601
E7,t,feet,3,469,628.9999999,proportional,0.230524642,0.279809221,0.235294118
E7,d,find,1,483,626.9999994,proportional,0.06539075,0.012759171,0.692185009
E7,d,find,2,517,778.0000007,proportional,0.097686375,0.122107969,0.444730077
E7,d,fond,1,523,748,proportional,0.102941176,0.018716578,0.577540107
E7,d,fond,2,445,674.9999992,proportional,0.026666667,0.183703704,0.448888889
E7,d,gild,1,452,550.9999998,proportional,0.255898367,0.049001815,0.515426497
E7,d,gild,2,461,637.9999999,proportional,0.167711599,0.036050157,0.518808777
E7,d,gild,3,473,544.0000001,proportional,0.220588235,0.224264706,0.424632353
E7,d,god,1,401,446,proportional,0.085201794,0.125560538,0.688340807
E7,d,god,2,351,412.9999998,proportional,0.142857143,0.055690073,0.651331719
E7,d,god,3,279,415.9999993,proportional,0.055288462,0.105769231,0.509615385
E7,d,good,1,288,342.0000001,proportional,0.137426901,0.222222222,0.48245614
E7,d,good,2,306,431.0000001,proportional,0.150812065,0.109048724,0.450116009
E7,d,killed,1,443,537.9999996,proportional,0.154275093,0.081784387,0.587360595
E7,d,killed,2,489,590.0000002,proportional,0.174576271,0.061016949,0.593220339
E7,d,killed,3,443,537.9999996,proportional,0.120817844,0.280669145,0.421933086
E7,d,lad,1,402,448.9999999,proportional,0.231625835,0.144766147,0.518930958
E7,t,neat,1,491,596.0000003,proportional,0.260067114,0.265100671,0.298657718
E7,t,neat,2,474,586.9999993,proportional,0.134582624,0.344122658,0.32879046
E7,t,neat,3,471,542,proportional,0.267527675,0.313653137,0.287822878
E7,d,need,1,382,505.0000004,proportional,0.089108911,0.130693069,0.536633663
E7,d,need,2,433,527.0000004,proportional,0.102466793,0.121442125,0.59772296
E7,d,need,3,413,497.0000003,proportional,0.158953722,0.14889336,0.523138833
E7,t,night,1,490,572.9999994,proportional,0.277486911,0.216404887,0.361256545
E7,t,night,2,500,544,proportional,0.266544118,0.238970588,0.413602941
E7,t,night,3,575,656.9999998,proportional,0.264840183,0.299847793,0.310502283
E7,d,pond,1,469,552.9999999,proportional,0.104882459,0.012658228,0.730560579
E7,d,pond,2,577,684.0000004,proportional,0.089181287,0.328947368,0.425438596
E7,d,pound,1,448,565,proportional,0.053097345,0.042477876,0.697345133
E7,d,pound,2,550,662,proportional,0.132930514,0.247734139,0.450151057
E7,d,ride,1,432,592.9999999,proportional,0.123102867,0.092748735,0.512647555
E7,d,ride,2,384,570.9999994,proportional,0.168126095,0.096322242,0.408056042
E7,d,ride,3,393,488.0000005,proportional,0.12704918,0.19057377,0.487704918
E7,d,rod,1,350,584.0000005,proportional,0.109589041,0.107876712,0.381849315
E7,d,rod,2,371,462,proportional,0.119047619,0.181818182,0.502164502
E7,d,rode,1,332,500,proportional,0.144,0.146,0.374
E7,d,rode,2,334,463.0000003,proportional,0.192224622,0.13174946,0.397408207
E7,d,rode,3,402,579.9999994,proportional,0.153448276,0.20862069,0.331034483
E7,d,sad,1,451,680.0000011,proportional,0.089705882,0.108823529,0.464705882
E7,d,sad,2,501,703.9999993,proportional,0.163352273,0.075284091,0.473011364
E7,d,sad,3,460,636.9999999,proportional,0.119309262,0.111459969,0.491365777
E7,d,said,1,389,616.0000005,proportional,0.128246753,0.125,0.378246753
E7,d,said,2,453,635.9999999,proportional,0.177672956,0.136792453,0.397798742
E7,d,said,3,436,634.0000008,proportional,0.168769716,0.154574132,0.364353312
E7,t,silt,1,414,671.9999995,proportional,0.209821429,0.165178572,0.241071429
E7,t,silt,2,444,636.9999995,proportional,0.248037677,0.141287284,0.307692308
E7,t,silt,3,426,603.0000006,proportional,0.199004975,0.27694859,0.230514096
E7,d,slide,1,308,538.9999995,proportional,0.113172542,0.109461967,0.348794063
E7,t,soot,1,465,709.0000006,proportional,0.205923836,0.263751763,0.186177715
E7,t,vet,1,226,420.5526476,proportional,0.061823413,0.059445589,0.416119126
E7,t,white,1,235,350.9999997,proportional,0.031339031,0.196581197,0.441595442
E9,d,bad,1,404,424.0000003,proportional,0.20990566,0.139150943,0.603773584
E9,d,bad,2,391,409,proportional,0.149144254,0.144254279,0.662591687
E9,d,bad,3,404,422.9999997,proportional,0.229314421,0.108747045,0.617021277
E9,d,bed,1,355,373.0000001,proportional,0.327077748,0.168900804,0.455764075
E9,d,bed,2,386,404.0000002,proportional,0.294554455,0.150990099,0.50990099
E9,d,bed,3,311,323.0000001,proportional,0.260061919,0.176470588,0.526315789
E9,d,bud,1,330,386.0000004,proportional,0.21761658,0.168393782,0.468911917
E9,d,bud,2,312,370.0000001,proportional,0.162162162,0.189189189,0.491891892
E9,d,bud,3,301,339.9999999,proportional,0.173529412,0.25,0.461764706
E9,t,but,1,395,445.0000002,proportional,0.26741573,0.294382022,0.325842696
E9,t,but,2,428,473.0000001,proportional,0.315010571,0.236786469,0.353065539
E9,t,but,3,468,508.9999999,proportional,0.396856582,0.225933202,0.296660118
E9,d,cooed,1,344,432.9999999,proportional,0.083140878,0.168591224,0.542725173
E9,d,cooed,2,407,507.0000001,proportional,0.069033531,0.185404339,0.548323471
E9,t,cut,1,348,450.9999996,proportional,0.270509978,0.254988914,0.246119734
E9,t,cut,2,361,461.0000002,proportional,0.268980477,0.225596529,0.288503254
E9,t,cut,3,360,447.9999998,proportional,0.301339286,0.225446429,0.276785714
E9,d,feed,1,331,419.0000003,proportional,0.109785203,0.164677804,0.515513126
E9,d,feed,2,418,521,proportional,0.276391555,0.099808061,0.426103647
E9,d,feed,3,325,489.9999994,proportional,0.104081633,0.148979592,0.410204082
E9,t,feet,1,422,553.0000003,proportional,0.318264014,0.189873418,0.254972875
E9,t,feet,2,448,642.9999992,proportional,0.281493002,0.174183515,0.241057543
E9,t,feet,3,381,526.9999991,proportional,0.252371917,0.199240987,0.271347249
E9,d,find,1,491,668.9999997,proportional,0.139013453,0.061285501,0.533632287
E9,d,find,2,549,725.9999991,proportional,0.187327824,0.037190083,0.531680441
E9,d,find,3,407,584.0000002,proportional,0.118150685,0.049657534,0.529109589
E9,d,fond,1,421,538.9999999,proportional,0.07606679,0.100185529,0.604823748
E9,d,fond,2,479,621,proportional,0.123993559,0.078904992,0.568438003
E9,d,fond,3,441,579.9999997,proportional,0.101724138,0.096551724,0.562068966
E9,d,gild,1,394,434.9999997,proportional,0.204597701,0.147126437,0.554022989
E9,d,gild,2,384,428.9999996,proportional,0.03962704,0.195804196,0.65967366
E9,d,gild,3,315,361.9999999,proportional,0.116022099,0.149171271,0.604972376
E9,d,god,1,403,446,proportional,0.139013453,0.174887892,0.589686099
E9,d,god,2,428,455.0000003,proportional,0.175824176,0.149450549,0.615384615
E9,d,god,3,389,419.9999996,proportional,0.204761905,0.161904762,0.55952381
E9,d,good,1,284,333.0000003,proportional,0.18018018,0.213213213,0.459459459
E9,d,good,2,359,401.0000002,proportional,0.27680798,0.142144638,0.476309227
E9,d,good,3,266,302.9999999,proportional,0.155115512,0.191419142,0.531353135
E9,t,got,1,505,545.9999999,proportional,0.353479854,0.340659341,0.230769231
E9,t,got,2,543,571.9999996,proportional,0.370629371,0.208041958,0.370629371
E9,t,got,3,494,550.9999995,proportional,0.257713249,0.257713249,0.381125227
E9,d,killed,1,392,496.9999996,proportional,0.209255533,0.16498994,0.414486922
E9,d,killed,2,430,521.0000003,proportional,0.166986564,0.13243762,0.525911708
E9,d,killed,3,425,512,proportional,0.228515625,0.107421875,0.494140625
E9,d,lad,1,354,452.9999998,proportional,0.06401766,0.119205298,0.598233996
E9,d,lad,2,422,524.9999999,proportional,0.2,0.139047619,0.464761905
E9,d,lad,3,368,478,proportional,0.205020921,0.054393305,0.510460251
E9,t,neat,1,410,481.9999998,proportional,0.300829876,0.29253112,0.257261411
E9,t,neat,2,506,567.9999996,proportional,0.401408451,0.211267606,0.278169014
E9,t,neat,3,403,506.9999999,proportional,0.274161736,0.266272189,0.25443787
E9,d,need,1,311,409.9999997,proportional,0.085365854,0.12195122,0.551219513
E9,d,need,2,327,424.9999998,proportional,0.047058824,0.174117647,0.548235294
E9,d,need,3,366,493.9999995,proportional,0.153846154,0.109311741,0.477732794
E9,t,pet,1,351,412.9999998,proportional,0.266343826,0.278450363,0.305084746
E9,t,pet,2,409,464.0000001,proportional,0.299568965,0.278017241,0.30387931
E9,t,pet,3,233,300.9999999,proportional,0.026578073,0.289036545,0.458471761
E9,d,pond,1,400,478.9999999,proportional,0.121085595,0.081419624,0.63256785
E9,d,pond,2,487,553.9999999,proportional,0.180505415,0.131768953,0.566787004
E9,d,pond,3,398,478.9999997,proportional,0.192066806,0.077244259,0.561586639
E9,t,pot,1,415,496.9999996,proportional,0.213279678,0.257545272,0.364185111
E9,t,pot,2,368,441.0000001,proportional,0.095238095,0.303854875,0.43537415
E9,d,pound,1,409,502.9999996,proportional,0.159045726,0.061630219,0.592445328
E9,d,pound,2,427,490.0000002,proportional,0.157142857,0.06122449,0.653061224
E9,d,pound,3,355,471,proportional,0.110403397,0.072186837,0.571125265
E9,d,ride,1,427,508.9999997,proportional,0.121807466,0.141453831,0.575638507
E9,d,ride,2,377,446.9999997,proportional,0.147651007,0.042505593,0.653243848
E9,d,ride,3,363,434.9999998,proportional,0.222988506,0.103448276,0.508045977
E9,d,rod,1,289,399,proportional,0.055137845,0.15037594,0.518796993
E9,d,rod,2,374,475.9999998,proportional,0.218487395,0.111344538,0.455882353
E9,d,rod,3,410,475.9999999,proportional,0.25210084,0.079831933,0.529411765
E9,d,rode,1,390,525.9999999,proportional,0.30608365,0.057034221,0.378326996
E9,d,rode,2,328,492.0000005,proportional,0.18902439,0.071138211,0.406504065
E9,d,rode,3,353,524.9999995,proportional,0.283809524,0.064761905,0.323809524
E9,d,sad,1,405,549,proportional,0.122040073,0.10564663,0.510018215
E9,d,sad,2,434,593.9999997,proportional,0.181818182,0.097643098,0.451178451
E9,d,sad,3,416,572.0000002,proportional,0.167832168,0.089160839,0.47027972
E9,d,said,1,284,462.9999998,proportional,0.069114471,0.142548596,0.401727862
E9,d,said,2,283,462.0000004,proportional,0.11038961,0.108225108,0.393939394
E9,d,said,3,279,453.0000005,proportional,0.10816777,0.119205298,0.388520971
E9,d,slide,1,342,593.0000002,proportional,0.023608769,0.077571669,0.475548061
E9,d,slide,2,324,630.0000004,proportional,0.073015873,0.080952381,0.36031746
E9,d,slide,3,352,579.0000003,proportional,0.150259067,0.074265976,0.383419689
E9,t,soot,1,317,551.0000003,proportional,0.105263158,0.24137931,0.228675136
E1,d,bad,1,355,374,proportional_rhyme,0.163380282,0.107042254,0.729577465
E1,d,bad,2,466,477.9999997,proportional_rhyme,0.345493562,0.083690987,0.570815451
E1,d,bad,3,404,434,proportional_rhyme,0.306930693,0.096534653,0.596534653
E1,d,bed,1,268,294.9999998,proportional_rhyme,0.264925373,0.063432836,0.671641791
E1,d,bed,2,366,391,proportional_rhyme,0.508196721,0.024590164,0.467213115
E1,d,bed,3,369,388.0000003,proportional_rhyme,0.444444444,0.06504065,0.490514905
E1,d,bud,1,225,266.6482037,proportional_rhyme,0.186666667,0.133333333,0.68
E1,d,bud,2,339,405,proportional_rhyme,0.339233038,0.05899705,0.601769912
E1,d,bud,3,315,332.0000003,proportional_rhyme,0.434920635,0.088888889,0.476190476
E1,t,but,1,328,352.9999997,proportional_rhyme,0.396341463,0.25,0.353658537
E1,t,but,2,325,351,proportional_rhyme,0.329230769,0.258461538,0.412307692
E1,t,but,3,351,373.9999999,proportional_rhyme,0.358974359,0.259259259,0.381766382
E1,d,cooed,1,285,379.9999995,proportional_rhyme,0.287719298,0.098245614,0.614035088
E1,d,cooed,2,378,436.9999997,proportional_rhyme,0.402116402,0.068783069,0.529100529
E1,d,cooed,3,288,372.9999997,proportional_rhyme,0.253472222,0.114583333,0.631944444
E1,t,cut,1,348,389.9999997,proportional_rhyme,0.364942529,0.316091954,0.318965517
E1,t,cut,2,376,440.0000003,proportional_rhyme,0.468085106,0.218085106,0.313829787
E1,t,cut,3,319,379.9999996,proportional_rhyme,0.369905956,0.26645768,0.363636364
E1,d,feed,1,318,371.0000001,proportional_rhyme,0.327044025,0.094339623,0.578616352
E1,d,feed,2,305,540.9999998,proportional_rhyme,0.33442623,0.062295082,0.603278689
E1,d,feed,3,325,473.0000001,proportional_rhyme,0.350769231,0.052307692,0.596923077
E1,t,feet,1,340,480.9999999,proportional_rhyme,0.367647059,0.238235294,0.394117647
E1,t,feet,2,315,461.9999992,proportional_rhyme,0.320634921,0.225396825,0.453968254
E1,t,feet,3,307,421.9999998,proportional_rhyme,0.351791531,0.237785016,0.410423453
E1,d,find,1,346,478.0000003,proportional_rhyme,0.156069364,0.075144509,0.768786127
E1,d,find,2,466,627.9999996,proportional_rhyme,0.326180258,0.105150215,0.568669528
E1,d,find,3,326,446.9999992,proportional_rhyme,0.208588957,0.042944785,0.748466258
E1,d,fond,1,333,459,proportional_rhyme,0.219219219,0.063063063,0.717717718
E1,d,fond,2,452,606.0000004,proportional_rhyme,0.283185841,0.066371681,0.650442478
E1,d,fond,3,388,536.9999996,proportional_rhyme,0.286082474,0.056701031,0.657216495
E1,d,gild,1,429,457.9999999,proportional_rhyme,0.354312354,0.163170163,0.482517483
E1,d,gild,2,388,415,proportional_rhyme,0.306701031,0.159793814,0.533505155
E1,d,gild,3,393,427.0000001,proportional_rhyme,0.338422392,0.170483461,0.491094148
E1,d,god,1,332,369.9999997,proportional_rhyme,0.322289157,0.015060241,0.662650602
E1,d,god,2,343,384.0000003,proportional_rhyme,0.367346939,0.058309038,0.574344023
E1,d,god,3,333,366.0000002,proportional_rhyme,0.369369369,0.051051051,0.57957958
E1,d,good,1,290,332,proportional_rhyme,0.35862069,0.131034483,0.510344828
E1,d,good,2,323,359.0000002,proportional_rhyme,0.405572755,0.117647059,0.476780186
E1,d,good,3,322,353,proportional_rhyme,0.453416149,0.068322981,0.47826087
E1,t,got,1,316,348.0000004,proportional_rhyme,0.265822785,0.278481013,0.455696203
E1,t,got,2,343,371.9999999,proportional_rhyme,0.274052478,0.279883382,0.44606414
E1,t,got,3,406,444.9999998,proportional_rhyme,0.352216749,0.280788177,0.366995074
E1,d,killed,1,297,357.9999998,proportional_rhyme,0.232323232,0.175084175,0.592592593
E1,d,killed,2,399,458.9999999,proportional_rhyme,0.418546366,0.140350877,0.441102757
E1,d,killed,3,378,430.9999997,proportional_rhyme,0.362433862,0.092592593,0.544973545
E1,d,lad,1,284,327,proportional_rhyme,0.274647887,0.084507042,0.64084507
E1,d,lad,2,309,411.9999995,proportional_rhyme,0.546925566,0.045307443,0.40776699
E1,d,lad,3,310,353.9999999,proportional_rhyme,0.25483871,0.303225806,0.441935484
E1,t,late,1,305,448.0000003,proportional_rhyme,0.478688525,0.255737705,0.26557377
E1,t,neat,1,362,441.9999999,proportional_rhyme,0.450276243,0.187845304,0.361878453
E1,t,neat,2,394,465.9999996,proportional_rhyme,0.390862944,0.223350254,0.385786802
E1,d,need,1,275,373.9999998,proportional_rhyme,0.192727273,0.156363636,0.650909091
E1,d,need,2,340,447.0000001,proportional_rhyme,0.285294118,0.147058824,0.567647059
E1,d,need,3,314,455.0000001,proportional_rhyme,0.308917197,0.085987261,0.605095541
E1,t,night,1,358,444.0000002,proportional_rhyme,0.474860335,0.212290503,0.312849162
E1,t,night,2,384,472,proportional_rhyme,0.419270833,0.203125,0.377604167
E1,t,night,3,382,430.9999999,proportional_rhyme,0.340314136,0.272251309,0.387434555
E1,t,not,1,336,458.0000001,proportional_rhyme,0.291666667,0.43452381,0.273809524
E1,t,not,2,362,472.9999997,proportional_rhyme,0.298342541,0.414364641,0.287292818
E1,t,not,3,434,530.9999996,proportional_rhyme,0.290322581,0.350230415,0.359447005
E1,t,pat,1,230,292,proportional_rhyme,0.1,0.339130435,0.560869565
E1,t,pat,2,390,445.0000002,proportional_rhyme,0.348717949,0.31025641,0.341025641
E1,t,pat,3,343,414.0000002,proportional_rhyme,0.329446064,0.306122449,0.364431487
E1,t,pet,1,292,365.0000005,proportional_rhyme,0.393835616,0.181506849,0.424657534
E1,t,pet,2,363,412.9999999,proportional_rhyme,0.319559229,0.341597796,0.338842975
E1,t,pet,3,336,391.0000002,proportional_rhyme,0.300595238,0.30952381,0.389880952
E1,d,pond,1,279,322.9999999,proportional_rhyme,0.150537634,0.071684588,0.777777778
E1,d,pond,2,350,414,proportional_rhyme,0.265714286,0.045714286,0.688571429
E1,d,pond,3,369,412.9999999,proportional_rhyme,0.314363144,0.046070461,0.639566396
E1,t,pot,1,351,429.0000001,proportional_rhyme,0.301994302,0.327635328,0.37037037
E1,t,pot,2,376,454.9999997,proportional_rhyme,0.348404255,0.263297872,0.388297872
E1,t,pot,3,377,465.0000001,proportional_rhyme,0.339522546,0.278514589,0.381962865
E1,d,pound,1,356,482.0000004,proportional_rhyme,0.20505618,0.120786517,0.674157303
E1,d,pound,2,377,506.0000004,proportional_rhyme,0.24137931,0.100795756,0.657824934
E1,d,pound,3,301,412.0000002,proportional_rhyme,0.289036545,0.059800664,0.651162791
E1,t,pout,1,345,455.0000001,proportional_rhyme,0.391304348,0.223188406,0.385507246
E1,t,pout,2,324,450.9999998,proportional_rhyme,0.425925926,0.231481481,0.342592593
E1,t,pout,3,335,429.9999997,proportional_rhyme,0.367164179,0.241791045,0.391044776
E1,t,put,1,310,355.0000003,proportional_rhyme,0.335483871,0.358064516,0.306451613
E1,t,put,2,302,385.0000002,proportional_rhyme,0.334437086,0.394039735,0.271523179
E1,t,put,3,318,387.9999999,proportional_rhyme,0.380503145,0.308176101,0.311320755
E1,d,ride,1,232,327.0000001,proportional_rhyme,0.185344828,0.107758621,0.706896552
E1,d,ride,2,236,391.0000004,proportional_rhyme,0.415254237,0.152542373,0.43220339
E1,d,ride,3,232,358.9999996,proportional_rhyme,0.370689655,0.185344828,0.443965517
E1,d,rode,1,279,407.0000003,proportional_rhyme,0.440860215,0.050179211,0.508960573
E1,d,rode,2,274,440.9999998,proportional_rhyme,0.383211679,0.113138686,0.503649635
E1,d,rode,3,273,365.9999997,proportional_rhyme,0.307692308,0.183150183,0.509157509
E1,d,sad,1,266,428.0000001,proportional_rhyme,0.165413534,0.101503759,0.733082707
