Speaker,Sound,Word,set,phon_ctxt_stress,syllable,Item.Word,onset_has_nasal,onset_has_lateral,onset_has_rhotic,coda_has_nasal,coda_has_lateral,coda_has_rhotic,has_long_vowel,syllable_duration,word_duration,num_of_segments,combo,Type,burst,closure,vowel
E15,/t/,shout,1,yes,1,shout,no,no,no,no,no,no,yes,0.591,0.591,3,E15_shout_1,old,0.121,0.13,0.179
E15,/t/,shout,2,yes,1,shout,no,no,no,no,no,no,yes,0.632,0.632,3,E15_shout_2,old,0.149,0.119,0.211
E15,/t/,shout,3,yes,1,shout,no,no,no,no,no,no,yes,0.578,0.578,3,E15_shout_3,old,0.127,0.11,0.182
E7,/t/,silt,1,yes,1,silt,no,no,no,no,yes,no,no,0.672,0.672,4,E7_silt_1,old,0.141,0.111,0.162
E7,/t/,silt,2,yes,1,silt,no,no,no,no,yes,no,no,0.637,0.637,4,E7_silt_2,old,0.158,0.09,0.196
E7,/t/,silt,3,yes,1,silt,no,no,no,no,yes,no,no,0.603,0.603,4,E7_silt_3,old,0.12,0.167,0.139
E10,/t/,sit,1,yes,1,sit,no,no,no,no,no,no,no,0.618,0.618,3,E10_sit_1,old,0.114,0.131,0.122
E10,/t/,sit,2,yes,1,sit,no,no,no,no,no,no,no,0.568,0.568,3,E10_sit_2,old,0.111,0.139,0.108
E10,/t/,sit,3,yes,1,sit,no,no,no,no,no,no,no,0.528,0.528,3,E10_sit_3,old,0.072,0.132,0.077
E11,/t/,sit,1,yes,1,sit,no,no,no,no,no,no,no,0.66,0.66,3,E11_sit_1,old,0.188,0.115,0.102
E11,/t/,sit,2,yes,1,sit,no,no,no,no,no,no,no,0.742,0.742,3,E11_sit_2,old,0.16,0.144,0.124
E11,/t/,sit,3,yes,1,sit,no,no,no,no,no,no,no,0.708,0.708,3,E11_sit_3,old,0.156,0.168,0.123
E13,/t/,sit,1,yes,1,sit,no,no,no,no,no,no,no,0.634,0.634,3,E13_sit_1,old,0.084,0.201,0.1
E13,/t/,sit,2,yes,1,sit,no,no,no,no,no,no,no,0.558,0.558,3,E13_sit_2,old,0.06,0.206,0.094
E13,/t/,sit,3,yes,1,sit,no,no,no,no,no,no,no,0.558,0.558,3,E13_sit_3,old,0.07,0.214,0.086
E14,/t/,sit,1,yes,1,sit,no,no,no,no,no,no,no,0.499,0.499,3,E14_sit_1,old,0.042,0.166,0.093
E14,/t/,sit,2,yes,1,sit,no,no,no,no,no,no,no,0.507,0.507,3,E14_sit_2,old,0.086,0.138,0.09
E14,/t/,sit,3,yes,1,sit,no,no,no,no,no,no,no,0.492,0.492,3,E14_sit_3,old,0.049,0.125,0.1
E15,/t/,sit,1,yes,1,sit,no,no,no,no,no,no,no,0.522,0.522,3,E15_sit_1,old,0.124,0.086,0.098
E15,/t/,sit,2,yes,1,sit,no,no,no,no,no,no,no,0.568,0.568,3,E15_sit_2,old,0.13,0.089,0.131
E15,/t/,sit,3,yes,1,sit,no,no,no,no,no,no,no,0.547,0.547,3,E15_sit_3,old,0.111,0.086,0.123
E12,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,0.54,0.54,4,E12_slide_1,old,0.053,0.039,0.217
E12,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,0.625,0.625,4,E12_slide_2,old,0.136,0.043,0.148
E12,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,0.558,0.558,4,E12_slide_3,old,0.058,0.043,0.104
E3,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,0.62,0.62,4,E3_slide_1,old,0.11,0.028,0.266
E3,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,0.675,0.675,4,E3_slide_2,old,0.123,0.029,0.265
E3,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,0.67,0.67,4,E3_slide_3,old,0.128,0.028,0.288
E7,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,0.539,0.539,4,E7_slide_1,old,0.061,0.059,0.188
E9,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,0.593,0.593,4,E9_slide_1,old,0.014,0.046,0.282
E9,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,0.63,0.63,4,E9_slide_2,old,0.046,0.051,0.227
E9,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,0.579,0.579,4,E9_slide_3,old,0.087,0.043,0.222
E1,/t/,soot,1,yes,1,soot,no,no,no,no,no,no,no,0.414,0.414,3,E1_soot_1,old,0.02,0.096,0.088
E1,/t/,soot,2,yes,1,soot,no,no,no,no,no,no,no,0.555,0.555,3,E1_soot_2,old,0.118,0.098,0.088
E1,/t/,soot,3,yes,1,soot,no,no,no,no,no,no,no,0.504,0.504,3,E1_soot_3,old,0.122,0.095,0.097
E10,/t/,soot,1,yes,1,soot,no,no,no,no,no,no,no,0.621,0.621,3,E10_soot_1,old,0.107,0.128,0.118
E10,/t/,soot,2,yes,1,soot,no,no,no,no,no,no,no,0.572,0.572,3,E10_soot_2,old,0.099,0.116,0.155
E10,/t/,soot,3,yes,1,soot,no,no,no,no,no,no,no,0.545,0.545,3,E10_soot_3,old,0.087,0.122,0.131
E11,/t/,soot,1,yes,1,soot,no,no,no,no,no,no,no,0.705,0.705,3,E11_soot_1,old,0.19,0.119,0.119
E11,/t/,soot,2,yes,1,soot,no,no,no,no,no,no,no,0.719,0.719,3,E11_soot_2,old,0.171,0.136,0.132
E11,/t/,soot,3,yes,1,soot,no,no,no,no,no,no,no,0.781,0.781,3,E11_soot_3,old,0.198,0.129,0.129
E13,/t/,soot,1,yes,1,soot,no,no,no,no,no,no,no,0.557,0.557,3,E13_soot_1,old,0.107,0.146,0.116
E13,/t/,soot,2,yes,1,soot,no,no,no,no,no,no,no,0.557,0.557,3,E13_soot_2,old,0.097,0.151,0.129
E13,/t/,soot,3,yes,1,soot,no,no,no,no,no,no,no,0.541,0.541,3,E13_soot_3,old,0.09,0.183,0.1
E14,/t/,soot,1,yes,1,soot,no,no,no,no,no,no,no,0.558,0.558,3,E14_soot_1,old,0.1,0.148,0.073
E14,/t/,soot,2,yes,1,soot,no,no,no,no,no,no,no,0.608,0.608,3,E14_soot_2,old,0.12,0.153,0.099
E14,/t/,soot,3,yes,1,soot,no,no,no,no,no,no,no,0.598,0.598,3,E14_soot_3,old,0.101,0.164,0.09
E15,/t/,soot,1,yes,1,soot,no,no,no,no,no,no,no,0.547,0.547,3,E15_soot_1,old,0.151,0.099,0.104
E15,/t/,soot,2,yes,1,soot,no,no,no,no,no,no,no,0.511,0.511,3,E15_soot_2,old,0.093,0.095,0.12
E15,/t/,soot,3,yes,1,soot,no,no,no,no,no,no,no,0.601,0.601,3,E15_soot_3,old,0.14,0.111,0.145
E7,/t/,soot,1,yes,1,soot,no,no,no,no,no,no,no,0.709,0.709,3,E7_soot_1,old,0.146,0.187,0.132
E9,/t/,soot,1,yes,1,soot,no,no,no,no,no,no,no,0.551,0.551,3,E9_soot_1,old,0.058,0.133,0.126
E1,/t/,vet,1,yes,1,vet,no,no,no,no,no,no,no,0.426,0.426,3,E1_vet_1,old,0.119,0.106,0.086
E1,/t/,vet,2,yes,1,vet,no,no,no,no,no,no,no,0.452,0.452,3,E1_vet_2,old,0.117,0.118,0.107
E1,/t/,vet,3,yes,1,vet,no,no,no,no,no,no,no,0.451,0.451,3,E1_vet_3,old,0.169,0.108,0.112
E10,/t/,vet,1,yes,1,vet,no,no,no,no,no,no,no,0.473,0.473,3,E10_vet_1,old,0.097,0.101,0.168
E10,/t/,vet,2,yes,1,vet,no,no,no,no,no,no,no,0.539,0.539,3,E10_vet_2,old,0.104,0.115,0.2
E10,/t/,vet,3,yes,1,vet,no,no,no,no,no,no,no,0.531,0.531,3,E10_vet_3,old,0.092,0.147,0.145
E11,/t/,vet,1,yes,1,vet,no,no,no,no,no,no,no,0.684,0.684,3,E11_vet_1,old,0.262,0.106,0.159
E11,/t/,vet,2,yes,1,vet,no,no,no,no,no,no,no,0.683,0.683,3,E11_vet_2,old,0.211,0.105,0.177
E11,/t/,vet,3,yes,1,vet,no,no,no,no,no,no,no,0.685,0.685,3,E11_vet_3,old,0.23,0.156,0.142
E13,/t/,vet,1,yes,1,vet,no,no,no,no,no,no,no,0.457,0.457,3,E13_vet_1,old,0.104,0.194,0.117
E13,/t/,vet,2,yes,1,vet,no,no,no,no,no,no,no,0.499,0.499,3,E13_vet_2,old,0.08,0.21,0.17
E13,/t/,vet,3,yes,1,vet,no,no,no,no,no,no,no,0.484,0.484,3,E13_vet_3,old,0.082,0.191,0.144
E14,/t/,vet,1,yes,1,vet,no,no,no,no,no,no,no,0.716,0.716,3,E14_vet_1,old,0.214,0.171,0.12
E14,/t/,vet,2,yes,1,vet,no,no,no,no,no,no,no,0.657,0.657,3,E14_vet_2,old,0.239,0.161,0.125
E14,/t/,vet,3,yes,1,vet,no,no,no,no,no,no,no,0.639,0.639,3,E14_vet_3,old,0.252,0.163,0.12
E15,/t/,vet,1,yes,1,vet,no,no,no,no,no,no,no,0.491,0.491,3,E15_vet_1,old,0.123,0.122,0.125
E15,/t/,vet,2,yes,1,vet,no,no,no,no,no,no,no,0.514,0.514,3,E15_vet_2,old,0.146,0.127,0.162
E15,/t/,vet,3,yes,1,vet,no,no,no,no,no,no,no,0.432,0.432,3,E15_vet_3,old,0.065,0.139,0.158
E7,/t/,vet,1,yes,1,vet,no,no,no,no,no,no,no,0.411,0.411,3,E7_vet_1,old,0.026,0.025,0.175
E1,/t/,wait,1,yes,1,wait,no,no,no,no,no,no,no,0.33,0.33,3,E1_wait_1,old,0.103,0.072,0.087
E1,/t/,wait,2,yes,1,wait,no,no,no,no,no,no,no,0.36,0.36,3,E1_wait_2,old,0.101,0.087,0.081
E1,/t/,wait,3,yes,1,wait,no,no,no,no,no,no,no,0.349,0.349,3,E1_wait_3,old,0.09,0.083,0.097
E10,/t/,wait,1,yes,1,wait,no,no,no,no,no,no,no,0.491,0.491,3,E10_wait_1,old,0.08,0.167,0.127
E10,/t/,wait,2,yes,1,wait,no,no,no,no,no,no,no,0.49,0.49,3,E10_wait_2,old,0.088,0.187,0.095
E10,/t/,wait,3,yes,1,wait,no,no,no,no,no,no,no,0.546,0.546,3,E10_wait_3,old,0.084,0.168,0.127
E11,/t/,wait,1,yes,1,wait,no,no,no,no,no,no,no,0.709,0.709,3,E11_wait_1,old,0.249,0.101,0.187
E11,/t/,wait,2,yes,1,wait,no,no,no,no,no,no,no,0.748,0.748,3,E11_wait_2,old,0.227,0.1,0.199
E11,/t/,wait,3,yes,1,wait,no,no,no,no,no,no,no,0.74,0.74,3,E11_wait_3,old,0.205,0.177,0.133
E13,/t/,wait,1,yes,1,wait,no,no,no,no,no,no,no,0.57,0.57,3,E13_wait_1,old,0.095,0.165,0.162
E13,/t/,wait,2,yes,1,wait,no,no,no,no,no,no,no,0.548,0.548,3,E13_wait_2,old,0.082,0.167,0.205
E13,/t/,wait,3,yes,1,wait,no,no,no,no,no,no,no,0.507,0.507,3,E13_wait_3,old,0.075,0.182,0.144
E14,/t/,wait,1,yes,1,wait,no,no,no,no,no,no,no,0.551,0.551,3,E14_wait_1,old,0.161,0.087,0.114
E14,/t/,wait,2,yes,1,wait,no,no,no,no,no,no,no,0.524,0.524,3,E14_wait_2,old,0.139,0.093,0.109
E14,/t/,wait,3,yes,1,wait,no,no,no,no,no,no,no,0.551,0.551,3,E14_wait_3,old,0.154,0.111,0.119
E15,/t/,wait,1,yes,1,wait,no,no,no,no,no,no,no,0.487,0.487,3,E15_wait_1,old,0.104,0.12,0.129
E15,/t/,wait,2,yes,1,wait,no,no,no,no,no,no,no,0.512,0.512,3,E15_wait_2,old,0.118,0.168,0.125
E15,/t/,wait,3,yes,1,wait,no,no,no,no,no,no,no,0.443,0.443,3,E15_wait_3,old,0.129,0.09,0.161
E1,/t/,white,1,yes,1,white,no,no,no,no,no,no,yes,0.361,0.361,3,E1_white_1,old,0.126,0.091,0.084
E1,/t/,white,2,yes,1,white,no,no,no,no,no,no,yes,0.427,0.427,3,E1_white_2,old,0.191,0.089,0.069
E1,/t/,white,3,yes,1,white,no,no,no,no,no,no,yes,0.438,0.438,3,E1_white_3,old,0.167,0.1,0.063
E10,/t/,white,1,yes,1,white,no,no,no,no,no,no,yes,0.458,0.458,3,E10_white_1,old,0.11,0.158,0.127
E10,/t/,white,2,yes,1,white,no,no,no,no,no,no,yes,0.507,0.507,3,E10_white_2,old,0.09,0.125,0.096
E10,/t/,white,3,yes,1,white,no,no,no,no,no,no,yes,0.509,0.509,3,E10_white_3,old,0.115,0.143,0.091
E11,/t/,white,1,yes,1,white,no,no,no,no,no,no,yes,0.671,0.671,3,E11_white_1,old,0.182,0.15,0.126
E11,/t/,white,2,yes,1,white,no,no,no,no,no,no,yes,0.706,0.706,3,E11_white_2,old,0.204,0.086,0.177
E11,/t/,white,3,yes,1,white,no,no,no,no,no,no,yes,0.739,0.739,3,E11_white_3,old,0.218,0.154,0.14
E13,/t/,white,1,yes,1,white,no,no,no,no,no,no,yes,0.619,0.619,3,E13_white_1,old,0.128,0.162,0.109
E13,/t/,white,2,yes,1,white,no,no,no,no,no,no,yes,0.536,0.536,3,E13_white_2,old,0.086,0.154,0.143
E13,/t/,white,3,yes,1,white,no,no,no,no,no,no,yes,0.425,0.425,3,E13_white_3,old,0.042,0.174,0.143
E14,/t/,white,1,yes,1,white,no,no,no,no,no,no,yes,0.484,0.484,3,E14_white_1,old,0.174,0.072,0.121
E14,/t/,white,2,yes,1,white,no,no,no,no,no,no,yes,0.49,0.49,3,E14_white_2,old,0.118,0.106,0.057
E14,/t/,white,3,yes,1,white,no,no,no,no,no,no,yes,0.426,0.426,3,E14_white_3,old,0.099,0.107,0.112
E15,/t/,white,1,yes,1,white,no,no,no,no,no,no,yes,0.434,0.434,3,E15_white_1,old,0.102,0.115,0.1
E15,/t/,white,2,yes,1,white,no,no,no,no,no,no,yes,0.401,0.401,3,E15_white_2,old,0.084,0.11,0.114
E15,/t/,white,3,yes,1,white,no,no,no,no,no,no,yes,0.504,0.504,3,E15_white_3,old,0.126,0.142,0.097
E7,/t/,white,1,yes,1,white,no,no,no,no,no,no,yes,0.351,0.351,3,E7_white_1,old,0.011,0.069,0.155
E1,/d/,find,1,yes,1,find,no,no,no,yes,no,no,yes,NA,0.64462585,4,E1_find_1,reannoted,0.082775988,0.037954082,0.183818358
E1,/d/,find,3,yes,1,find,no,no,no,yes,no,no,yes,NA,0.648163265,4,E1_find_3,reannoted,0.052496409,0.060226668,0.187157157
E1,/d/,find,2,yes,1,find,no,no,no,yes,no,no,yes,NA,0.665034014,4,E1_find_2,reannoted,0.038470706,0.04597457,0.174613034
E1,/d/,fond,1,yes,1,fond,no,no,no,yes,no,no,no,NA,0.555918367,4,E1_fond_1,reannoted,0.059566662,0.027487497,0.192622098
E1,/d/,fond,3,yes,1,fond,no,no,no,yes,no,no,no,NA,0.557278912,4,E1_fond_3,reannoted,0.040548183,0.030288367,0.177244859
E1,/d/,fond,2,yes,1,fond,no,no,no,yes,no,no,no,NA,0.626394558,4,E1_fond_2,reannoted,0.072493506,0.034820524,0.191334726
E1,/d/,gild,2,yes,1,gild,no,no,no,no,yes,no,no,NA,0.435646259,4,E1_gild_2,reannoted,0.089152251,0.07330445,0.116446488
E1,/d/,gild,3,yes,1,gild,no,no,no,no,yes,no,no,NA,0.447800454,4,E1_gild_3,reannoted,0.084080623,0.083271547,0.11023886
E1,/d/,gild,1,yes,1,gild,no,no,no,no,yes,no,no,NA,0.478730159,4,E1_gild_1,reannoted,0.064467469,0.07605704,0.090322615
E1,/d/,killed,1,yes,1,killed,no,no,no,no,yes,no,no,NA,0.423945578,4,E1_killed_1,reannoted,0.069825721,0.05482657,0.107113971
E1,/d/,killed,3,yes,1,killed,no,no,no,no,yes,no,no,NA,0.451609977,4,E1_killed_3,reannoted,0.070372383,0.043741103,0.128533016
E1,/d/,killed,2,yes,1,killed,no,no,no,no,yes,no,no,NA,0.479818594,4,E1_killed_2,reannoted,0.089070547,0.065128828,0.112326885
E1,/d/,lad,1,yes,1,lad,no,yes,no,no,no,no,no,NA,0.354829932,3,E1_lad_1,reannoted,0.039886921,0.043587694,0.170624422
E1,/d/,lad,3,yes,1,lad,no,yes,no,no,no,no,no,NA,0.470566893,3,E1_lad_3,reannoted,0.046252701,0.030192941,0.140403617
E1,/d/,lad,2,yes,1,lad,no,yes,no,no,no,no,no,NA,0.539138322,3,E1_lad_2,reannoted,0.043147718,0.033758428,0.180456922
E1,/t/,late,3,yes,1,late,no,yes,no,no,no,no,no,NA,0.468662132,3,E1_late_3,reannoted,0.080339426,0.092259852,0.125310597
E1,/t/,neat,2,yes,1,neat,yes,no,no,no,no,no,no,NA,0.462403628,3,E1_neat_2,reannoted,0.111780253,0.083940313,0.123713909
E1,/t/,neat,3,yes,1,neat,yes,no,no,no,no,no,no,NA,0.486984127,3,E1_neat_3,reannoted,0.114279462,0.108074893,0.137077217
E1,/t/,neat,1,yes,1,neat,yes,no,no,no,no,no,no,NA,0.496235828,3,E1_neat_1,reannoted,0.113835749,0.120831838,0.120425857
E1,/d/,need,2,yes,1,need,yes,no,no,no,no,no,no,NA,0.467664399,3,E1_need_2,reannoted,0.051998299,0.057428657,0.18644865
E1,/d/,need,3,yes,1,need,yes,no,no,no,no,no,no,NA,0.475646259,3,E1_need_3,reannoted,0.04802273,0.062158617,0.156520354
E1,/d/,need,1,yes,1,need,yes,no,no,no,no,no,no,NA,0.491791383,3,E1_need_1,reannoted,0.049952415,0.05216041,0.177364533
E1,/t/,night,3,yes,1,night,yes,no,no,no,no,no,yes,NA,0.451337868,3,E1_night_3,reannoted,0.091977525,0.109038723,0.148060954
E1,/t/,night,2,yes,1,night,yes,no,no,no,no,no,yes,NA,0.492426304,3,E1_night_2,reannoted,0.093035883,0.078738259,0.147842203
E1,/t/,night,1,yes,1,night,yes,no,no,no,no,no,yes,NA,0.496507937,3,E1_night_1,reannoted,0.127719821,0.087412091,0.118134519
E1,/t/,not,2,yes,1,not,yes,no,no,no,no,no,no,NA,0.493786848,3,E1_not_2,reannoted,0.086076113,0.146304846,0.106264327
E1,/t/,not,3,yes,1,not,yes,no,no,no,no,no,no,NA,0.551836735,3,E1_not_3,reannoted,0.094968641,0.195119353,0.109656898
E1,/d/,pond,1,yes,1,pond,no,no,no,yes,no,no,no,NA,0.365079365,4,E1_pond_1,reannoted,0.030533102,0.020658595,0.158844205
E1,/d/,pond,3,yes,1,pond,no,no,no,yes,no,no,no,NA,0.433378685,4,E1_pond_3,reannoted,0.03103455,0.035634921,0.149369384
E1,/d/,pond,2,yes,1,pond,no,no,no,yes,no,no,no,NA,0.434376417,4,E1_pond_2,reannoted,0.038246642,0.046184429,0.148741885
E1,/d/,pound,3,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.432380952,4,E1_pound_3,reannoted,0.050831115,0.030765108,0.136260476
E1,/d/,pound,1,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.512199546,4,E1_pound_1,reannoted,0.037925926,0.067380197,0.163188564
E1,/d/,pound,2,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.526530612,4,E1_pound_2,reannoted,0.0549514,0.069551049,0.150490541
E1,/d/,ride,3,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.38185941,3,E1_ride_3,reannoted,0.079057934,0.022014274,0.151538417
E1,/d/,rod,1,yes,1,rod,no,no,yes,no,no,no,no,NA,0.369251701,3,E1_rod_1,reannoted,0.041263837,0.045940652,0.15288969
E1,/d/,rod,2,yes,1,rod,no,no,yes,no,no,no,no,NA,0.380045351,3,E1_rod_2,reannoted,0.047950113,0.047162598,0.143726236
E1,/d/,rod,3,yes,1,rod,no,no,yes,no,no,no,no,NA,0.492517007,3,E1_rod_3,reannoted,0.043335314,0.031343745,0.202340276
E1,/d/,rode,3,yes,1,rode,no,no,yes,no,no,no,no,NA,0.386575964,3,E1_rode_3,reannoted,0.047403296,0.05955963,0.161005572
E1,/d/,rode,2,yes,1,rode,no,no,yes,no,no,no,no,NA,0.461587302,3,E1_rode_2,reannoted,0.056576195,0.036613688,0.183991252
E1,/d/,rode,1,yes,1,rode,no,no,yes,no,no,no,no,NA,0.552108844,3,E1_rode_1,reannoted,0.085406097,0.024605569,0.180438122
E1,/t/,silt,1,yes,1,silt,no,no,no,no,yes,no,no,NA,0.510113379,4,E1_silt_1,reannoted,0.103391117,0.106364951,0.076058451
E1,/t/,silt,3,yes,1,silt,no,no,no,no,yes,no,no,NA,0.550204082,4,E1_silt_3,reannoted,0.062935752,0.09169476,0.082423159
E1,/t/,silt,2,yes,1,silt,no,no,no,no,yes,no,no,NA,0.600544218,4,E1_silt_2,reannoted,0.132133264,0.074925693,0.068150797
E1,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.510385488,4,E1_slide_3,reannoted,0.06570259,0.01747526,0.153157909
E1,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.539229025,4,E1_slide_1,reannoted,0.042993277,0.032931348,0.142189547
E1,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.553560091,4,E1_slide_2,reannoted,0.044808631,0.046172363,0.164261732
E10,/d/,find,3,yes,1,find,no,no,no,yes,no,no,yes,NA,0.731322751,4,E10_find_3,reannoted,0.123656193,0.067754807,0.251689093
E10,/d/,find,1,yes,1,find,no,no,no,yes,no,no,yes,NA,0.75810361,4,E10_find_1,reannoted,0.09471567,0.029223225,0.302209756
E10,/d/,find,2,yes,1,find,no,no,no,yes,no,no,yes,NA,0.79005291,4,E10_find_2,reannoted,0.141041363,0.021840876,0.309632089
E10,/d/,fond,3,yes,1,fond,no,no,no,yes,no,no,no,NA,0.616084656,4,E10_fond_3,reannoted,0.115172071,0.020705369,0.206624267
E10,/d/,fond,2,yes,1,fond,no,no,no,yes,no,no,no,NA,0.698684807,4,E10_fond_2,reannoted,0.11796838,0.030050803,0.243837603
E10,/d/,fond,1,yes,1,fond,no,no,no,yes,no,no,no,NA,0.728828178,4,E10_fond_1,reannoted,0.123710639,0.03577667,0.295464232
E10,/d/,gild,3,yes,1,gild,no,no,no,no,yes,no,no,NA,0.535993953,4,E10_gild_3,reannoted,0.122274307,0.075149942,0.109224371
E10,/d/,gild,2,yes,1,gild,no,no,no,no,yes,no,no,NA,0.64420257,4,E10_gild_2,reannoted,0.100766131,0.111808995,0.1237874
E10,/d/,gild,1,yes,1,gild,no,no,no,no,yes,no,no,NA,0.646063337,4,E10_gild_1,reannoted,0.113280679,0.113189353,0.111812119
E10,/d/,killed,1,yes,1,killed,no,no,no,no,yes,no,no,NA,0.461660732,4,E10_killed_1,reannoted,0.121880445,0.034508949,0.045448528
E10,/d/,killed,3,yes,1,killed,no,no,no,no,yes,no,no,NA,0.483955533,4,E10_killed_3,reannoted,0.092483984,0.038738646,0.092971687
E10,/d/,killed,2,yes,1,killed,no,no,no,no,yes,no,no,NA,0.4957148,4,E10_killed_2,reannoted,0.099385773,0.056594677,0.050561901
E10,/d/,lad,3,yes,1,lad,no,yes,no,no,no,no,no,NA,0.423866907,3,E10_lad_3,reannoted,0.075743178,0.052425303,0.216174854
E10,/d/,lad,1,yes,1,lad,no,yes,no,no,no,no,no,NA,0.460260912,3,E10_lad_1,reannoted,0.069115548,0.043890448,0.265659835
E10,/d/,lad,2,yes,1,lad,no,yes,no,no,no,no,no,NA,0.489477981,3,E10_lad_2,reannoted,0.06763754,0.050013427,0.274370694
E10,/t/,late,3,yes,1,late,no,yes,no,no,no,no,no,NA,0.454907533,3,E10_late_3,reannoted,0.122909447,0.151758871,0.11022902
E10,/t/,late,2,yes,1,late,no,yes,no,no,no,no,no,NA,0.509555717,3,E10_late_2,reannoted,0.137829124,0.142572366,0.128629442
E10,/t/,late,1,yes,1,late,no,yes,no,no,no,no,no,NA,0.53486112,3,E10_late_1,reannoted,0.180222721,0.121647677,0.173476084
E10,/t/,neat,1,yes,1,neat,yes,no,no,no,no,no,no,NA,0.440803443,3,E10_neat_1,reannoted,0.087806899,0.13714038,0.119585851
E10,/t/,neat,3,yes,1,neat,yes,no,no,no,no,no,no,NA,0.460108727,3,E10_neat_3,reannoted,0.084177492,0.125107287,0.12249161
E10,/t/,neat,2,yes,1,neat,yes,no,no,no,no,no,no,NA,0.465458554,3,E10_neat_2,reannoted,0.087760944,0.137521059,0.12802583
E10,/d/,need,3,yes,1,need,yes,no,no,no,no,no,no,NA,0.444633409,3,E10_need_3,reannoted,0.091107702,0.029248596,0.209739945
E10,/d/,need,1,yes,1,need,yes,no,no,no,no,no,no,NA,0.493720017,3,E10_need_1,reannoted,0.081046794,0.042975331,0.222579385
E10,/d/,need,2,yes,1,need,yes,no,no,no,no,no,no,NA,0.508108752,3,E10_need_2,reannoted,0.078785199,0.044045754,0.235483527
E10,/t/,night,1,yes,1,night,yes,no,no,no,no,no,yes,NA,0.493010679,3,E10_night_1,reannoted,0.079934116,0.106337951,0.20471395
E10,/t/,night,2,yes,1,night,yes,no,no,no,no,no,yes,NA,0.571696361,3,E10_night_2,reannoted,0.14035275,0.152773401,0.170182311
E10,/t/,night,3,yes,1,night,yes,no,no,no,no,no,yes,NA,0.608621963,3,E10_night_3,reannoted,0.116033394,0.157620394,0.199350353
E10,/t/,not,3,yes,1,not,yes,no,no,no,no,no,no,NA,0.51556951,3,E10_not_3,reannoted,0.07840825,0.121655242,0.215760122
E10,/t/,not,1,yes,1,not,yes,no,no,no,no,no,no,NA,0.521900187,3,E10_not_1,reannoted,0.09365286,0.139739104,0.195926946
E10,/t/,not,2,yes,1,not,yes,no,no,no,no,no,no,NA,0.545837028,3,E10_not_2,reannoted,0.08932844,0.104944198,0.216338788
E10,/d/,pond,1,yes,1,pond,no,no,no,yes,no,no,no,NA,0.535181628,4,E10_pond_1,reannoted,0.105633911,0.025533639,0.252159575
E10,/d/,pond,3,yes,1,pond,no,no,no,yes,no,no,no,NA,0.539492681,4,E10_pond_3,reannoted,0.088265281,0.014016007,0.192338456
E10,/d/,pond,2,yes,1,pond,no,no,no,yes,no,no,no,NA,0.597689567,4,E10_pond_2,reannoted,0.103140794,0.028363718,0.214249197
E10,/d/,pound,3,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.506315949,4,E10_pound_3,reannoted,0.075664399,0.045869962,0.159916893
E10,/d/,pound,2,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.548275597,4,E10_pound_2,reannoted,0.091739777,0.038905229,0.193514635
E10,/d/,pound,1,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.559657462,4,E10_pound_1,reannoted,0.110185463,0.036924038,0.198439758
E10,/d/,ride,3,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.525248677,3,E10_ride_3,reannoted,0.122303111,0.05548264,0.217841437
E10,/d/,ride,2,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.550745551,3,E10_ride_2,reannoted,0.103140794,0.054148917,0.273692197
E10,/d/,ride,1,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.564640042,3,E10_ride_1,reannoted,0.054818016,0.056727437,0.290505781
E10,/d/,rod,3,yes,1,rod,no,no,yes,no,no,no,no,NA,0.500566696,3,E10_rod_3,reannoted,0.091967208,0.041217949,0.211141683
E10,/d/,rod,1,yes,1,rod,no,no,yes,no,no,no,no,NA,0.562365957,3,E10_rod_1,reannoted,0.094094416,0.042975331,0.297551783
E10,/d/,rod,2,yes,1,rod,no,no,yes,no,no,no,no,NA,0.620806943,3,E10_rod_2,reannoted,0.120499708,0.062544125,0.227951195
E10,/d/,rode,3,yes,1,rode,no,no,yes,no,no,no,no,NA,0.599319728,3,E10_rode_3,reannoted,0.148081431,0.040944277,0.236218171
